league,season,team_id,games_played,wins,losses,ties,win_pct,points_for,points_against,point_diff,rank
MLB,1983,HOU,162,78,84,0,0.481,78,84,-6,18
MLB,1983,SEA,162,78,84,0,0.481,78,84,-6,19
MLB,1983,CHN,162,76,86,0,0.469,76,86,-10,20
MLB,1983,CIN,162,76,86,0,0.469,76,86,-10,21
MLB,1983,NYN,162,75,87,0,0.463,75,87,-12,22
MLB,1983,BOS,162,72,90,0,0.444,72,90,-18,23
MLB,1983,OAK,162,70,92,0,0.432,70,92,-22,24
MLB,1983,LAN,163,70,93,0,0.429,70,93,-23,25
MLB,1983,MIL,162,68,94,0,0.42,68,94,-26,26
MLB,1984,PIT,162,93,69,0,0.574,93,69,24,1
MLB,1984,NYN,162,89,73,0,0.549,89,73,16,2
MLB,1984,TEX,161,88,73,0,0.547,88,73,15,3
MLB,1984,OAK,162,87,75,0,0.537,87,75,12,4
MLB,1984,CLE,163,87,76,0,0.534,87,76,11,5
MLB,1984,CHN,161,84,77,0,0.522,84,77,7,6
MLB,1984,DET,162,84,78,0,0.519,84,78,6,7
MLB,1984,CAL,162,83,79,0,0.512,83,79,4,8
MLB,1984,MON,161,82,79,0,0.509,82,79,3,9
MLB,1984,TOR,163,83,80,0,0.509,83,80,3,10
MLB,1984,CHA,162,82,80,0,0.506,82,80,2,11
MLB,1984,ATL,162,81,81,0,0.5,81,81,0,12
MLB,1984,HOU,162,81,81,0,0.5,81,81,0,13
MLB,1984,LAN,162,81,81,0,0.5,81,81,0,14
MLB,1984,SDN,162,81,81,0,0.5,81,81,0,15
MLB,1984,SEA,162,81,81,0,0.5,81,81,0,16
MLB,1984,CIN,162,80,82,0,0.494,80,82,-2,17
MLB,1984,PHI,162,80,82,0,0.494,80,82,-2,18
MLB,1984,MIL,161,79,82,0,0.491,79,82,-3,19
MLB,1984,MIN,162,78,84,0,0.481,78,84,-6,20
MLB,1984,BAL,162,76,86,0,0.469,76,86,-10,21
MLB,1984,BOS,162,76,86,0,0.469,76,86,-10,22
MLB,1984,KCA,162,75,87,0,0.463,75,87,-12,23
MLB,1984,NYA,162,75,87,0,0.463,75,87,-12,24
MLB,1984,SLN,162,71,91,0,0.438,71,91,-20,25
MLB,1984,SFN,162,68,94,0,0.42,68,94,-26,26
MLB,1985,OAK,162,96,66,0,0.593,96,66,30,1
MLB,1985,MIN,162,91,71,0,0.562,91,71,20,2
MLB,1985,LAN,162,90,72,0,0.556,90,72,18,3
MLB,1985,MIL,161,88,73,0,0.547,88,73,15,4
MLB,1985,NYN,162,88,74,0,0.543,88,74,14,5
MLB,1985,SDN,162,88,74,0,0.543,88,74,14,6
MLB,1985,TEX,161,86,75,0,0.534,86,75,11,7
MLB,1985,CHN,162,86,76,0,0.531,86,76,10,8
MLB,1985,PIT,161,83,78,0,0.516,83,78,5,9
MLB,1985,TOR,161,82,79,0,0.509,82,79,3,10
MLB,1985,ATL,162,82,80,0,0.506,82,80,2,11
MLB,1985,CAL,162,82,80,0,0.506,82,80,2,12
MLB,1985,SEA,162,81,81,0,0.5,81,81,0,13
MLB,1985,DET,161,80,81,0,0.497,80,81,-1,14
MLB,1985,HOU,162,80,82,0,0.494,80,82,-2,15
MLB,1985,SFN,162,80,82,0,0.494,80,82,-2,16
MLB,1985,BOS,163,80,83,0,0.491,80,83,-3,17
MLB,1985,KCA,162,79,83,0,0.488,79,83,-4,18
MLB,1985,CLE,162,76,86,0,0.469,76,86,-10,19
MLB,1985,CHA,163,76,87,0,0.466,76,87,-11,20
MLB,1985,SLN,162,75,87,0,0.463,75,87,-12,21
MLB,1985,PHI,162,74,88,0,0.457,74,88,-14,22
MLB,1985,MON,161,73,88,0,0.453,73,88,-15,23
MLB,1985,CIN,162,72,90,0,0.444,72,90,-18,24
MLB,1985,NYA,161,70,91,0,0.435,70,91,-21,25
MLB,1985,BAL,161,65,96,0,0.404,65,96,-31,26
MLB,1986,CAL,162,92,70,0,0.568,92,70,22,1
MLB,1986,DET,162,91,71,0,0.562,91,71,20,2
MLB,1986,KCA,162,89,73,0,0.549,89,73,16,3
MLB,1986,MIN,162,89,73,0,0.549,89,73,16,4
MLB,1986,ATL,161,87,74,0,0.54,87,74,13,5
MLB,1986,CIN,162,87,75,0,0.537,87,75,12,6
MLB,1986,SEA,162,86,76,0,0.531,86,76,10,7
MLB,1986,NYN,162,85,77,0,0.525,85,77,8,8
MLB,1986,LAN,162,84,78,0,0.519,84,78,6,9
MLB,1986,MON,161,83,78,0,0.516,83,78,5,10
MLB,1986,SDN,162,83,79,0,0.512,83,79,4,11
MLB,1986,BOS,161,81,80,0,0.503,81,80,1,12
MLB,1986,CHN,160,80,80,0,0.5,80,80,0,13
MLB,1986,TOR,163,81,82,0,0.497,81,82,-1,14
MLB,1986,OAK,162,80,82,0,0.494,80,82,-2,15
MLB,1986,SFN,162,80,82,0,0.494,80,82,-2,16
MLB,1986,CHA,162,78,84,0,0.481,78,84,-6,17
MLB,1986,SLN,161,77,84,0,0.478,77,84,-7,18
MLB,1986,BAL,162,77,85,0,0.475,77,85,-8,19
MLB,1986,PIT,162,76,86,0,0.469,76,86,-10,20
MLB,1986,HOU,162,75,87,0,0.463,75,87,-12,21
MLB,1986,TEX,162,75,87,0,0.463,75,87,-12,22
MLB,1986,MIL,161,74,87,0,0.46,74,87,-13,23
MLB,1986,CLE,163,73,90,0,0.448,73,90,-17,24
MLB,1986,PHI,161,72,89,0,0.447,72,89,-17,25
MLB,1986,NYA,162,68,94,0,0.42,68,94,-26,26
MLB,1987,NYA,162,91,71,0,0.562,91,71,20,1
MLB,1987,SLN,162,90,72,0,0.556,90,72,18,2
MLB,1987,CLE,162,88,74,0,0.543,88,74,14,3
MLB,1987,PHI,162,88,74,0,0.543,88,74,14,4
MLB,1987,HOU,162,86,76,0,0.531,86,76,10,5
MLB,1987,LAN,162,86,76,0,0.531,86,76,10,6
MLB,1987,CAL,162,84,78,0,0.519,84,78,6,7
MLB,1987,TEX,162,84,78,0,0.519,84,78,6,8
MLB,1987,ATL,161,83,78,0,0.516,83,78,5,9
MLB,1987,MIL,162,83,79,0,0.512,83,79,4,10
MLB,1987,TOR,162,83,79,0,0.512,83,79,4,11
MLB,1987,MIN,162,81,81,0,0.5,81,81,0,12
MLB,1987,MON,162,81,81,0,0.5,81,81,0,13
MLB,1987,NYN,162,81,81,0,0.5,81,81,0,14
MLB,1987,SFN,162,81,81,0,0.5,81,81,0,15
MLB,1987,DET,162,79,83,0,0.488,79,83,-4,16
MLB,1987,OAK,162,79,83,0,0.488,79,83,-4,17
MLB,1987,BOS,162,78,84,0,0.481,78,84,-6,18
MLB,1987,SEA,162,78,84,0,0.481,78,84,-6,19
MLB,1987,PIT,162,77,85,0,0.475,77,85,-8,20
MLB,1987,CHN,161,76,85,0,0.472,76,85,-9,21
MLB,1987,BAL,162,76,86,0,0.469,76,86,-10,22
MLB,1987,CIN,162,76,86,0,0.469,76,86,-10,23
MLB,1987,CHA,162,75,87,0,0.463,75,87,-12,24
MLB,1987,KCA,162,75,87,0,0.463,75,87,-12,25
MLB,1987,SDN,162,66,96,0,0.407,66,96,-30,26
MLB,1988,BAL,161,95,66,0,0.59,95,66,29,1
MLB,1988,SLN,162,94,68,0,0.58,94,68,26,2
MLB,1988,CIN,161,91,70,0,0.565,91,70,21,3
MLB,1988,DET,162,91,71,0,0.562,91,71,20,4
MLB,1988,BOS,162,88,74,0,0.543,88,74,14,5
MLB,1988,CLE,162,86,76,0,0.531,86,76,10,6
MLB,1988,NYA,161,84,77,0,0.522,84,77,7,7
MLB,1988,CHN,163,85,78,0,0.521,85,78,7,8
MLB,1988,HOU,162,84,78,0,0.519,84,78,6,9
MLB,1988,CHA,161,83,78,0,0.516,83,78,5,10
MLB,1988,KCA,161,81,80,0,0.503,81,80,1,11
MLB,1988,MON,163,82,81,0,0.503,82,81,1,12
MLB,1988,SDN,161,80,81,0,0.497,80,81,-1,13
MLB,1988,MIN,162,80,82,0,0.494,80,82,-2,14
MLB,1988,TEX,161,78,83,0,0.484,78,83,-5,15
MLB,1988,ATL,160,77,83,0,0.481,77,83,-6,16
MLB,1988,LAN,162,78,84,0,0.481,78,84,-6,17
MLB,1988,OAK,162,77,85,0,0.475,77,85,-8,18
MLB,1988,SFN,162,77,85,0,0.475,77,85,-8,19
MLB,1988,TOR,162,77,85,0,0.475,77,85,-8,20
MLB,1988,NYN,160,75,85,0,0.469,75,85,-10,21
MLB,1988,PIT,160,73,87,0,0.456,73,87,-14,22
MLB,1988,CAL,162,73,89,0,0.451,73,89,-16,23
MLB,1988,PHI,162,73,89,0,0.451,73,89,-16,24
MLB,1988,MIL,162,72,90,0,0.444,72,90,-18,25
MLB,1988,SEA,161,66,95,0,0.41,66,95,-29,26
MLB,1989,PIT,164,98,66,0,0.598,98,66,32,1
MLB,1989,KCA,162,91,71,0,0.562,91,71,20,2
MLB,1989,BOS,162,89,73,0,0.549,89,73,16,3
MLB,1989,CHA,161,88,73,0,0.547,88,73,15,4
MLB,1989,OAK,162,86,76,0,0.531,86,76,10,5
MLB,1989,NYN,162,85,77,0,0.525,85,77,8,6
MLB,1989,SFN,162,85,77,0,0.525,85,77,8,7
MLB,1989,TEX,162,83,79,0,0.512,83,79,4,8
MLB,1989,CAL,162,82,80,0,0.506,82,80,2,9
MLB,1989,DET,162,82,80,0,0.506,82,80,2,10
MLB,1989,SLN,164,83,81,0,0.506,83,81,2,11
MLB,1989,CLE,162,81,81,0,0.5,81,81,0,12
MLB,1989,SEA,162,81,81,0,0.5,81,81,0,13
MLB,1989,PHI,163,81,82,0,0.497,81,82,-1,14
MLB,1989,SDN,162,80,82,0,0.494,80,82,-2,15
MLB,1989,CHN,162,79,83,0,0.488,79,83,-4,16
MLB,1989,LAN,160,78,82,0,0.488,78,82,-4,17
MLB,1989,BAL,162,78,84,0,0.481,78,84,-6,18
MLB,1989,HOU,162,77,85,0,0.475,77,85,-8,19
MLB,1989,TOR,162,77,85,0,0.475,77,85,-8,20
MLB,1989,ATL,161,76,85,0,0.472,76,85,-9,21
MLB,1989,CIN,162,76,86,0,0.469,76,86,-10,22
MLB,1989,MIL,162,75,87,0,0.463,75,87,-12,23
MLB,1989,MON,162,75,87,0,0.463,75,87,-12,24
MLB,1989,MIN,162,72,90,0,0.444,72,90,-18,25
MLB,1989,NYA,161,68,93,0,0.422,68,93,-25,26
MLB,1990,SEA,162,98,64,0,0.605,98,64,34,1
MLB,1990,CHN,162,94,68,0,0.58,94,68,26,2
MLB,1990,TEX,162,91,71,0,0.562,91,71,20,3
MLB,1990,SDN,162,90,72,0,0.556,90,72,18,4
MLB,1990,SLN,162,89,73,0,0.549,89,73,16,5
MLB,1990,HOU,162,86,76,0,0.531,86,76,10,6
MLB,1990,MIL,162,86,76,0,0.531,86,76,10,7
MLB,1990,BAL,161,85,76,0,0.528,85,76,9,8
MLB,1990,OAK,162,84,78,0,0.519,84,78,6,9
MLB,1990,ATL,162,82,80,0,0.506,82,80,2,10
MLB,1990,DET,162,82,80,0,0.506,82,80,2,11
MLB,1990,MON,162,82,80,0,0.506,82,80,2,12
MLB,1990,NYA,162,82,80,0,0.506,82,80,2,13
MLB,1990,KCA,161,81,80,0,0.503,81,80,1,14
MLB,1990,CIN,162,80,82,0,0.494,80,82,-2,15
MLB,1990,TOR,162,80,82,0,0.494,80,82,-2,16
MLB,1990,CAL,162,77,85,0,0.475,77,85,-8,17
MLB,1990,SFN,162,77,85,0,0.475,77,85,-8,18
MLB,1990,LAN,162,76,86,0,0.469,76,86,-10,19
MLB,1990,MIN,162,76,86,0,0.469,76,86,-10,20
MLB,1990,PIT,162,76,86,0,0.469,76,86,-10,21
MLB,1990,BOS,162,73,89,0,0.451,73,89,-16,22
MLB,1990,CLE,162,70,92,0,0.432,70,92,-22,23
MLB,1990,NYN,162,70,92,0,0.432,70,92,-22,24
MLB,1990,PHI,162,70,92,0,0.432,70,92,-22,25
MLB,1990,CHA,162,68,94,0,0.42,68,94,-26,26
MLB,1991,CLE,162,95,67,0,0.586,95,67,28,1
MLB,1991,CIN,162,89,73,0,0.549,89,73,16,2
MLB,1991,PIT,162,88,74,0,0.543,88,74,14,3
MLB,1991,PHI,162,87,75,0,0.537,87,75,12,4
MLB,1991,MON,161,85,76,0,0.528,85,76,9,5
MLB,1991,BOS,162,84,78,0,0.519,84,78,6,6
MLB,1991,CHA,162,84,78,0,0.519,84,78,6,7
MLB,1991,MIL,162,84,78,0,0.519,84,78,6,8
MLB,1991,OAK,162,84,78,0,0.519,84,78,6,9
MLB,1991,SEA,162,84,78,0,0.519,84,78,6,10
MLB,1991,CHN,160,81,79,0,0.506,81,79,2,11
MLB,1991,TOR,162,82,80,0,0.506,82,80,2,12
MLB,1991,DET,162,81,81,0,0.5,81,81,0,13
MLB,1991,SDN,162,81,81,0,0.5,81,81,0,14
MLB,1991,NYN,161,80,81,0,0.497,80,81,-1,15
MLB,1991,ATL,162,80,82,0,0.494,80,82,-2,16
MLB,1991,MIN,162,80,82,0,0.494,80,82,-2,17
MLB,1991,LAN,162,79,83,0,0.488,79,83,-4,18
MLB,1991,CAL,162,77,85,0,0.475,77,85,-8,19
MLB,1991,KCA,162,77,85,0,0.475,77,85,-8,20
MLB,1991,SLN,162,77,85,0,0.475,77,85,-8,21
MLB,1991,BAL,162,76,86,0,0.469,76,86,-10,22
MLB,1991,NYA,162,73,89,0,0.451,73,89,-16,23
MLB,1991,TEX,162,73,89,0,0.451,73,89,-16,24
MLB,1991,HOU,162,72,90,0,0.444,72,90,-18,25
MLB,1991,SFN,162,71,91,0,0.438,71,91,-20,26
MLB,1992,BOS,162,91,71,0,0.562,91,71,20,1
MLB,1992,LAN,162,91,71,0,0.562,91,71,20,2
MLB,1992,NYN,162,90,72,0,0.556,90,72,18,3
MLB,1992,CHA,162,89,73,0,0.549,89,73,16,4
MLB,1992,HOU,162,89,73,0,0.549,89,73,16,5
MLB,1992,PHI,162,88,74,0,0.543,88,74,14,6
MLB,1992,MIN,162,87,75,0,0.537,87,75,12,7
MLB,1992,BAL,162,86,76,0,0.531,86,76,10,8
MLB,1992,SDN,162,85,77,0,0.525,85,77,8,9
MLB,1992,TOR,162,85,77,0,0.525,85,77,8,10
MLB,1992,MON,162,84,78,0,0.519,84,78,6,11
MLB,1992,CAL,162,83,79,0,0.512,83,79,4,12
MLB,1992,NYA,162,82,80,0,0.506,82,80,2,13
MLB,1992,CHN,162,81,81,0,0.5,81,81,0,14
MLB,1992,OAK,162,81,81,0,0.5,81,81,0,15
MLB,1992,CLE,162,78,84,0,0.481,78,84,-6,16
MLB,1992,TEX,162,78,84,0,0.481,78,84,-6,17
MLB,1992,PIT,162,77,85,0,0.475,77,85,-8,18
MLB,1992,SEA,162,77,85,0,0.475,77,85,-8,19
MLB,1992,KCA,162,76,86,0,0.469,76,86,-10,20
MLB,1992,CIN,162,75,87,0,0.463,75,87,-12,21
MLB,1992,ATL,162,73,89,0,0.451,73,89,-16,22
MLB,1992,SLN,162,72,90,0,0.444,72,90,-18,23
MLB,1992,MIL,162,71,91,0,0.438,71,91,-20,24
MLB,1992,DET,162,70,92,0,0.432,70,92,-22,25
MLB,1992,SFN,162,67,95,0,0.414,67,95,-28,26
MLB,1993,CHA,162,94,68,0,0.58,94,68,26,1
MLB,1993,DET,162,93,69,0,0.574,93,69,24,2
MLB,1993,NYN,162,90,72,0,0.556,90,72,18,3
MLB,1993,FLO,162,87,75,0,0.537,87,75,12,4
MLB,1993,CLE,162,86,76,0,0.531,86,76,10,5
MLB,1993,HOU,162,86,76,0,0.531,86,76,10,6
MLB,1993,SFN,162,85,77,0,0.525,85,77,8,7
MLB,1993,OAK,162,84,78,0,0.519,84,78,6,8
MLB,1993,CIN,162,82,80,0,0.506,82,80,2,9
MLB,1993,TOR,162,82,80,0,0.506,82,80,2,10
MLB,1993,MON,163,82,81,0,0.503,82,81,1,11
MLB,1993,BAL,162,81,81,0,0.5,81,81,0,12
MLB,1993,COL,162,81,81,0,0.5,81,81,0,13
MLB,1993,SEA,162,81,81,0,0.5,81,81,0,14
MLB,1993,SLN,162,81,81,0,0.5,81,81,0,15
MLB,1993,ATL,162,80,82,0,0.494,80,82,-2,16
MLB,1993,MIN,162,80,82,0,0.494,80,82,-2,17
MLB,1993,PHI,162,80,82,0,0.494,80,82,-2,18
MLB,1993,NYA,162,79,83,0,0.488,79,83,-4,19
MLB,1993,PIT,162,79,83,0,0.488,79,83,-4,20
MLB,1993,TEX,162,79,83,0,0.488,79,83,-4,21
MLB,1993,KCA,162,78,84,0,0.481,78,84,-6,22
MLB,1993,SDN,162,76,86,0,0.469,76,86,-10,23
MLB,1993,CHN,163,76,87,0,0.466,76,87,-11,24
MLB,1993,BOS,162,75,87,0,0.463,75,87,-12,25
MLB,1993,CAL,162,71,91,0,0.438,71,91,-20,26
MLB,1993,MIL,162,71,91,0,0.438,71,91,-20,27
MLB,1993,LAN,162,70,92,0,0.432,70,92,-22,28
MLB,1994,KCA,115,68,47,0,0.591,68,47,21,1
MLB,1994,BOS,115,67,48,0,0.583,67,48,19,2
MLB,1994,DET,115,65,50,0,0.565,65,50,15,3
MLB,1994,CIN,115,64,51,0,0.557,64,51,13,4
MLB,1994,PHI,115,64,51,0,0.557,64,51,13,5
MLB,1994,CAL,115,62,53,0,0.539,62,53,9,6
MLB,1994,FLO,115,62,53,0,0.539,62,53,9,7
MLB,1994,CHN,113,60,53,0,0.531,60,53,7,8
MLB,1994,LAN,114,60,54,0,0.526,60,54,6,9
MLB,1994,MIN,113,59,54,0,0.522,59,54,5,10
MLB,1994,HOU,115,58,57,0,0.504,58,57,1,11
MLB,1994,NYA,113,57,56,0,0.504,57,56,1,12
MLB,1994,ATL,114,57,57,0,0.5,57,57,0,13
MLB,1994,PIT,114,57,57,0,0.5,57,57,0,14
MLB,1994,TEX,114,57,57,0,0.5,57,57,0,15
MLB,1994,SLN,115,57,58,0,0.496,57,58,-1,16
MLB,1994,SFN,115,56,59,0,0.487,56,59,-3,17
MLB,1994,BAL,112,54,58,0,0.482,54,58,-4,18
MLB,1994,OAK,114,55,59,0,0.482,55,59,-4,19
MLB,1994,CLE,113,54,59,0,0.478,54,59,-5,20
MLB,1994,SEA,112,53,59,0,0.473,53,59,-6,21
MLB,1994,MON,114,53,61,0,0.465,53,61,-8,22
MLB,1994,NYN,113,52,61,0,0.46,52,61,-9,23
MLB,1994,COL,117,53,64,0,0.453,53,64,-11,24
MLB,1994,TOR,115,52,63,0,0.452,52,63,-11,25
MLB,1994,SDN,117,50,67,0,0.427,50,67,-17,26
MLB,1994,CHA,113,47,66,0,0.416,47,66,-19,27
MLB,1994,MIL,115,47,68,0,0.409,47,68,-21,28
MLB,1995,SEA,145,86,59,0,0.593,86,59,27,1
MLB,1995,PHI,144,83,61,0,0.576,83,61,22,2
MLB,1995,BAL,144,78,66,0,0.542,78,66,12,3
MLB,1995,COL,144,78,66,0,0.542,78,66,12,4
MLB,1995,CLE,144,77,67,0,0.535,77,67,10,5
MLB,1995,ATL,144,76,68,0,0.528,76,68,8,6
MLB,1995,FLO,143,75,68,0,0.524,75,68,7,7
MLB,1995,CHN,144,74,70,0,0.514,74,70,4,8
MLB,1995,NYN,144,74,70,0,0.514,74,70,4,9
MLB,1995,TOR,144,74,70,0,0.514,74,70,4,10
MLB,1995,BOS,144,73,71,0,0.507,73,71,2,11
MLB,1995,DET,144,73,71,0,0.507,73,71,2,12
MLB,1995,LAN,144,73,71,0,0.507,73,71,2,13
MLB,1995,SDN,144,73,71,0,0.507,73,71,2,14
MLB,1995,MIL,144,72,72,0,0.5,72,72,0,15
MLB,1995,TEX,144,72,72,0,0.5,72,72,0,16
MLB,1995,MIN,144,71,73,0,0.493,71,73,-2,17
MLB,1995,SLN,143,70,73,0,0.49,70,73,-3,18
MLB,1995,MON,144,70,74,0,0.486,70,74,-4,19
MLB,1995,PIT,144,69,75,0,0.479,69,75,-6,20
MLB,1995,NYA,145,69,76,0,0.476,69,76,-7,21
MLB,1995,KCA,144,68,76,0,0.472,68,76,-8,22
MLB,1995,OAK,144,68,76,0,0.472,68,76,-8,23
MLB,1995,CIN,144,67,77,0,0.465,67,77,-10,24
MLB,1995,CAL,145,66,79,0,0.455,66,79,-13,25
MLB,1995,SFN,144,64,80,0,0.444,64,80,-16,26
MLB,1995,CHA,145,63,82,0,0.434,63,82,-19,27
MLB,1995,HOU,144,61,83,0,0.424,61,83,-22,28
MLB,1996,CHN,162,93,69,0,0.574,93,69,24,1
MLB,1996,KCA,161,90,71,0,0.559,90,71,19,2
MLB,1996,ATL,162,88,74,0,0.543,88,74,14,3
MLB,1996,BAL,163,88,75,0,0.54,88,75,13,4
MLB,1996,TEX,163,88,75,0,0.54,88,75,13,5
MLB,1996,TOR,162,87,75,0,0.537,87,75,12,6
MLB,1996,SDN,162,86,76,0,0.531,86,76,10,7
MLB,1996,BOS,162,83,79,0,0.512,83,79,4,8
MLB,1996,HOU,162,83,79,0,0.512,83,79,4,9
MLB,1996,LAN,162,83,79,0,0.512,83,79,4,10
MLB,1996,SLN,162,83,79,0,0.512,83,79,4,11
MLB,1996,SEA,161,82,79,0,0.509,82,79,3,12
MLB,1996,FLO,162,82,80,0,0.506,82,80,2,13
MLB,1996,COL,162,81,81,0,0.5,81,81,0,14
MLB,1996,NYA,162,81,81,0,0.5,81,81,0,15
MLB,1996,MIN,162,80,82,0,0.494,80,82,-2,16
MLB,1996,CLE,161,79,82,0,0.491,79,82,-3,17
MLB,1996,CIN,162,79,83,0,0.488,79,83,-4,18
MLB,1996,OAK,162,79,83,0,0.488,79,83,-4,19
MLB,1996,CHA,162,76,86,0,0.469,76,86,-10,20
MLB,1996,NYN,162,76,86,0,0.469,76,86,-10,21
