sport,season,metric_name,metric_real,metric_skill,metric_luck,q_skill,luck_share
NBA,2021,spearman_r,0.586288066943116,0.903056361441684,-0.268120589241144,0.7295299448013526,0.2704700551986474
NBA,2022,spearman_r,0.5791304726667565,0.9263028636971868,-0.0547930916634777,0.6461381895078704,0.3538618104921296
NBA,2023,spearman_r,0.715515761131601,0.8988729164114689,-0.0941423720557193,0.8153531396652545,0.18464686033474553
NBA,2024,spearman_r,0.7554808185667019,0.8952481401658794,0.1610429450100083,0.8096345238070605,0.19036547619293953
NFL,1966,spearman_r,0.5803176926240952,0.5631703535076619,0.0748541472693857,1.0351152365974645,-0.035115236597464516
NFL,1967,spearman_r,0.4975757938671765,0.5599403594170769,-0.2435007241510158,0.9223781720584432,0.07762182794155681
NFL,1968,spearman_r,0.704755258035105,0.6745860331173507,-0.2042891227704331,1.0343270881144424,-0.034327088114442406
NFL,1969,spearman_r,0.6497201826116815,0.5702832397698038,0.0947156614292855,1.1670360774362942,-0.16703607743629423
NFL,1970,spearman_r,0.4370136928102875,0.5776879613607867,0.0614700181079543,0.7274905485383332,0.27250945146166683
NFL,1971,spearman_r,0.4588392528072152,0.6783545296305059,0.3791963552937724,0.2662233705965744,0.7337766294034256
NFL,1972,spearman_r,0.6526720533544776,0.767307196860347,-0.0780209360213975,0.8643897688403256,0.1356102311596744
NFL,1973,spearman_r,0.7859974521780041,0.2369512764395827,-0.0989938666085189,2.6343328281421456,-1.6343328281421456
NFL,1974,spearman_r,0.2489425589718436,0.6309891513519547,-0.0001843348068074,0.3947043075190059,0.605295692480994
NFL,1975,spearman_r,0.6511443550922293,0.581271473230941,-0.3642289989172571,1.0739004198512303,-0.0739004198512303
NFL,1976,spearman_r,0.6294373868601073,0.537421238572625,0.1144778082837805,1.2175613609239442,-0.21756136092394418
NFL,1977,spearman_r,0.5921069442938918,0.5141269416213133,-0.0414524708720836,1.1403579774898611,-0.14035797748986112
NFL,1978,spearman_r,0.1650865329588712,0.4215653913839292,-0.1433353707003021,0.5459753718887445,0.45402462811125555
NFL,1979,spearman_r,0.5186113892588536,0.6340274426247545,0.0148436475453449,0.813599686743903,0.18640031325609696
NFL,1980,spearman_r,0.7023338384828114,0.6923157670373831,-0.0309367199397316,1.0138514165188697,-0.013851416518869675
NFL,1981,spearman_r,0.2319597735979597,0.665575487439578,-0.179456733106544,0.48686487532820477,0.5131351246717952
NFL,1982,spearman_r,0.4727405124700872,0.1014150152097127,0.0803207405438078,18.603141285561975,-17.603141285561975
NFL,1983,spearman_r,0.2221593946217659,0.4749758624003519,0.1579224780944864,0.20260599541593072,0.7973940045840693
NFL,1984,spearman_r,0.4190361386106633,0.5812235165234406,-0.2332943769511327,0.8008792941049854,0.19912070589501463
NFL,1985,spearman_r,0.617887183559812,0.5406432181025514,0.2327537772067755,1.250882151828677,-0.250882151828677
NFL,1986,spearman_r,0.4275733998097255,0.6513636546091056,0.1873816821628268,0.5176746768425551,0.4823253231574449
NFL,1987,spearman_r,0.2364553314121037,0.4147368511040644,-0.149531399267037,0.6840482880709475,0.31595171192905247
NFL,1988,spearman_r,0.4085992614287948,0.6291522125067989,-0.0151654733804265,0.6576953327390003,0.34230466726099973
NFL,1989,spearman_r,0.3323905170670905,0.5452594311234191,0.198252055496489,0.3865579552257547,0.6134420447742452
NFL,1990,spearman_r,0.6090753396463449,0.6740947919014904,0.2324199035117414,0.8527888862049814,0.1472111137950186
NFL,1991,spearman_r,0.5374636077605782,0.7018542782927878,-0.0178481391515932,0.7715852183518422,0.22841478164815776
NFL,1992,spearman_r,0.6618626948305111,0.7122561832307861,0.0060895824769147,0.9286379611461697,0.0713620388538303
NFL,1993,spearman_r,0.2971901360597836,0.7300535893909024,-0.0703787673999341,0.4592129495281864,0.5407870504718135
NFL,1994,spearman_r,0.2378645528562585,0.4301392170988076,-0.2481383744892134,0.7165251120969733,0.28347488790302666
NFL,1995,spearman_r,0.1210314720157715,0.691309404427666,-0.1286279686567808,0.3044859874277733,0.6955140125722268
NFL,1996,spearman_r,0.3432577837767501,0.599466071960158,-0.0770524343164333,0.6212841395965325,0.3787158604034675
NFL,1997,spearman_r,0.4262248496072143,0.4658063902198382,0.131751394649171,0.8815119033169775,0.11848809668302251
NFL,1998,spearman_r,0.6106439866158435,0.6599697800788449,0.3198585971310777,0.8549715624299933,0.14502843757000672
NFL,1999,spearman_r,0.2366815051386702,0.703950480027573,0.1135395107848735,0.2085699635827343,0.7914300364172657
NFL,2000,spearman_r,0.3662363572238162,0.65927255618971,0.0274516146854143,0.5362037252703162,0.46379627472968377
NFL,2001,spearman_r,0.607307419816309,0.7219629724024249,0.0901006232239315,0.8185434648303009,0.18145653516969906
NFL,2002,spearman_r,0.2627145086650216,0.5199002983186959,0.1269354518551052,0.3455246901391642,0.6544753098608358
NFL,2003,spearman_r,0.4849778622787801,0.7024770750727899,-0.040478274870353,0.7072513000806109,0.2927486999193891
NFL,2004,spearman_r,0.4728346772030201,0.6275214553810436,0.1661426308934723,0.6647293504425006,0.3352706495574994
NFL,2005,spearman_r,0.6082266279413984,0.6561532452141193,-0.018007737183637,0.928909239003624,0.07109076099637601
NFL,2006,spearman_r,0.2562340590624767,0.7214287528957853,-0.1345953644841092,0.4565635659224539,0.5434364340775462
NFL,2007,spearman_r,0.4398379521808105,0.7275742678266551,-0.2020486766382438,0.6904806218918481,0.3095193781081519
NFL,2008,spearman_r,0.4328900073081096,0.6338475145937887,-0.2264355200770356,0.7664053582521563,0.23359464174784372
NFL,2009,spearman_r,0.4291329195963695,0.6440752350180607,0.0161523931831124,0.6576931095649018,0.3423068904350982
NFL,2010,spearman_r,0.5877490607163468,0.6224841914748594,-0.0971929666212156,0.9517351212724253,0.04826487872757468
NFL,2011,spearman_r,0.3561155735543528,0.6045140822566847,-0.0928751587719922,0.643816545927875,0.35618345407212504
NFL,2012,spearman_r,0.3255391245158504,0.618576528390956,0.0733006082997259,0.46258876822200856,0.5374112317779914
NFL,2013,spearman_r,0.3230787837257246,0.668504385912331,0.0153354727822521,0.47115425237971376,0.5288457476202862
NFL,2014,spearman_r,0.6662140506603982,0.5515112923055561,0.318825179944368,1.4929505985161429,-0.49295059851614287
NFL,2015,spearman_r,0.3666190611987013,0.6940150543105457,-0.0466262639870113,0.5579560780319427,0.4420439219680573
NFL,2016,spearman_r,0.6657365254845883,0.5272313276437093,-0.0717510735311065,1.2312341690994952,-0.23123416909949523
NFL,2017,spearman_r,0.6234569405744059,0.547315937566417,-0.1228008537218512,1.113623481753996,-0.11362348175399606
NFL,2018,spearman_r,0.2805674810290242,0.6130493730992818,0.2209813967034944,0.15197896261075508,0.848021037389245
NFL,2019,spearman_r,0.2495658480946771,0.5766513341049866,0.2204853306331111,0.08164877382482222,0.9183512261751778
NFL,2020,spearman_r,0.628691260193517,0.7377595324108082,0.5240556113248809,0.48962905470772145,0.5103709452922786
NFL,2021,spearman_r,0.2490605739170396,0.5663210628665172,0.1396363455547244,0.2564521857068418,0.7435478142931582
NFL,2022,spearman_r,0.2027445140616024,0.6146592027819862,0.1193050103982117,0.16844412532749123,0.8315558746725088
NFL,2023,spearman_r,0.3041468677549045,0.6654491208093231,-0.2901639345994277,0.6219157419318886,0.3780842580681114
NFL,2024,spearman_r,0.6697439277073076,0.664979022974035,0.4078505038640294,1.0185312183563509,-0.018531218356350854
MLB,1980,upset_frequency,0.4137767220902613,0.0,0.5007125890736343,0.1736242884250475,0.8263757115749525
MLB,1981,upset_frequency,0.4103299856527977,0.003586800573888,0.5193687230989957,0.21140472878998612,0.7885952712100139
MLB,1982,upset_frequency,0.4271476032273374,0.0,0.4992880873279544,0.14448669201520908,0.855513307984791
MLB,1983,upset_frequency,0.4220009483167378,0.0,0.5201517306780464,0.18869644484958972,0.8113035551504103
MLB,1984,upset_frequency,0.4413301662707838,0.0057007125890736,0.4883610451306413,0.09744094488188983,0.9025590551181102
MLB,1985,upset_frequency,0.4136947218259629,0.0,0.4807417974322396,0.1394658753709198,0.8605341246290802
MLB,1986,upset_frequency,0.4317641464574417,0.0,0.5178316690442225,0.1662075298438935,0.8337924701561065
MLB,1987,upset_frequency,0.4389548693586698,0.0114014251781472,0.520665083135392,0.16044776119402998,0.83955223880597
MLB,1988,upset_frequency,0.4138095238095238,0.0057142857142857,0.5061904761904762,0.18458610846812562,0.8154138915318744
MLB,1989,upset_frequency,0.4306742640075973,0.0,0.4862298195631529,0.11425781250000015,0.8857421874999999
MLB,1990,upset_frequency,0.443230403800475,0.0,0.5182897862232779,0.14482126489459224,0.8551787351054078
MLB,1991,upset_frequency,0.4434410646387832,0.0,0.4762357414448669,0.06886227544910195,0.931137724550898
MLB,1992,upset_frequency,0.4273504273504273,0.0,0.49667616334283,0.13957934990439783,0.8604206500956022
MLB,1993,upset_frequency,0.4186866460996034,0.0,0.502864698104892,0.16739702015775623,0.8326029798422437
MLB,1994,upset_frequency,0.4325,0.01375,0.496875,0.13324708926261322,0.8667529107373868
MLB,1995,upset_frequency,0.4273673772930094,0.008428358948934,0.510659395141299,0.16584402764067138,0.8341559723593286
MLB,1996,upset_frequency,0.4349360388178209,0.0,0.4975738861932068,0.12588652482269494,0.8741134751773051
MLB,1997,upset_frequency,0.442188879082083,0.0013239187996469,0.5083848190644307,0.13054830287206254,0.8694516971279375
MLB,1998,upset_frequency,0.4004934210526316,0.0045230263157894,0.484375,0.17480719794344468,0.8251928020565553
MLB,1999,upset_frequency,0.4069192751235584,0.0061779242174629,0.478995057660626,0.15243902439024398,0.847560975609756
MLB,2000,upset_frequency,0.4293948126801152,0.0049403046521202,0.4849732400164677,0.11578044596912537,0.8842195540308746
MLB,2001,upset_frequency,0.4112803622890078,0.0275833676410045,0.4997941539728283,0.1874455100261552,0.8125544899738448
MLB,2002,upset_frequency,0.398598516075845,0.0234954657873042,0.4958779884583676,0.20593368237347284,0.7940663176265271
MLB,2003,upset_frequency,0.4078189300411522,0.0201646090534979,0.5135802469135803,0.2143452877397833,0.7856547122602167
MLB,2004,upset_frequency,0.4052718286655684,0.014827018121911,0.5061779242174629,0.20536462699077943,0.7946353730092206
MLB,2005,upset_frequency,0.4158782394076512,0.0213903743315508,0.4800493624023035,0.13991031390134515,0.8600896860986549
MLB,2006,upset_frequency,0.4359818855496088,0.024701523260601,0.4878550843968711,0.11200000000000004,0.8879999999999999
MLB,2007,upset_frequency,0.4302756067461949,0.0287947346770876,0.5158371040723982,0.1756756756756759,0.8243243243243241
MLB,2008,upset_frequency,0.4205107084019769,0.0197693574958813,0.485996705107084,0.14045936395759714,0.8595406360424028
MLB,2009,upset_frequency,0.4185185185185185,0.025514403292181,0.5131687242798354,0.19409282700421943,0.8059071729957805
MLB,2010,upset_frequency,0.4271604938271605,0.0304526748971193,0.5069958847736625,0.16753022452504315,0.8324697754749568
MLB,2011,upset_frequency,0.424454508027995,0.0111156854672704,0.4997941539728283,0.15417017691659646,0.8458298230834036
MLB,2012,upset_frequency,0.4164609053497942,0.0263374485596707,0.505761316872428,0.18626609442060094,0.8137339055793991
MLB,2013,upset_frequency,0.4204031262854792,0.018510900863842,0.5076100370218017,0.1783010933557612,0.8216989066442388
MLB,2014,upset_frequency,0.4386831275720164,0.0201646090534979,0.5041152263374485,0.13520408163265318,0.8647959183673468
MLB,2015,upset_frequency,0.4174557431041581,0.0325236722931247,0.5002058460271717,0.17693661971830976,0.8230633802816902
MLB,2016,upset_frequency,0.4258649093904448,0.0111202635914332,0.5057660626029654,0.16153205661948378,0.8384679433805162
MLB,2017,upset_frequency,0.4251028806584362,0.0205761316872428,0.5,0.15622317596566526,0.8437768240343347
MLB,2018,upset_frequency,0.4014808720691074,0.0176881941587823,0.4829288358700123,0.17506631299734732,0.8249336870026527
MLB,2019,upset_frequency,0.3948126801152737,0.0238781391519143,0.5072046109510087,0.2325383304940376,0.7674616695059624
MLB,2020,upset_frequency,0.3919821826280623,0.0122494432071269,0.4977728285077951,0.21788990825688084,0.7821100917431192
MLB,2021,upset_frequency,0.4034582132564842,0.0177027583367641,0.5026759983532317,0.20458404074702874,0.7954159592529713
MLB,2022,upset_frequency,0.402880658436214,0.0218106995884773,0.4905349794238683,0.18700614574187877,0.8129938542581212
MLB,2023,upset_frequency,0.4090534979423868,0.0213991769547325,0.4958847736625514,0.18300086730268858,0.8169991326973114
MLB,2024,upset_frequency,0.4129271305063812,0.0074104569781803,0.5072046109510087,0.1886326194398683,0.8113673805601317
NBA,1949,upset_frequency,0.2905525846702317,0.0106951871657754,0.5062388591800356,0.4352517985611511,0.564748201438849
NBA,1950,upset_frequency,0.3954802259887006,0.0,0.5056497175141242,0.21787709497206692,0.782122905027933
NBA,1951,upset_frequency,0.3878787878787879,0.0,0.5424242424242425,0.2849162011173185,0.7150837988826815
NBA,1952,upset_frequency,0.2840909090909091,0.0,0.5056818181818182,0.43820224719101125,0.5617977528089888
NBA,1953,upset_frequency,0.3425925925925926,0.0,0.4783950617283951,0.28387096774193543,0.7161290322580646
NBA,1954,upset_frequency,0.4270833333333333,0.0,0.5069444444444444,0.15753424657534246,0.8424657534246576
NBA,1955,upset_frequency,0.4375,0.0,0.5,0.125,0.875
NBA,1956,upset_frequency,0.4236111111111111,0.03125,0.5243055555555556,0.20422535211267612,0.7957746478873239
NBA,1957,upset_frequency,0.3888888888888889,0.0,0.4652777777777778,0.16417910447761194,0.835820895522388
NBA,1958,upset_frequency,0.3333333333333333,0.0,0.4826388888888889,0.30935251798561153,0.6906474820143884
NBA,1959,upset_frequency,0.2966666666666667,0.0,0.46,0.3550724637681159,0.644927536231884
NBA,1960,upset_frequency,0.3322784810126582,0.0,0.4841772151898734,0.3137254901960784,0.6862745098039216
NBA,1961,upset_frequency,0.3138888888888889,0.0,0.4888888888888889,0.35795454545454547,0.6420454545454546
NBA,1962,upset_frequency,0.325,0.0,0.4805555555555555,0.3236994219653178,0.6763005780346822
NBA,1963,upset_frequency,0.325,0.0,0.5611111111111111,0.4207920792079208,0.5792079207920793
NBA,1964,upset_frequency,0.3277777777777778,0.0,0.4861111111111111,0.3257142857142857,0.6742857142857144
NBA,1965,upset_frequency,0.3305555555555555,0.0,0.4722222222222222,0.3000000000000001,0.7
