league,season,n_teams,spearman_r_seed_1,spearman_p_seed_1,spearman_r_seed_2,spearman_p_seed_2,spearman_r_seed_3,spearman_p_seed_3,spearman_r_seed_4,spearman_p_seed_4,spearman_r_seed_5,spearman_p_seed_5,spearman_r_seed_6,spearman_p_seed_6,spearman_r_seed_7,spearman_p_seed_7,spearman_r_seed_8,spearman_p_seed_8,spearman_r_seed_9,spearman_p_seed_9,spearman_r_seed_10,spearman_p_seed_10,spearman_r_avg,spearman_p_avg
bundesliga,2014,18,-0.057416340967440055,0.8209722159952446,0.14812868112637034,0.5574787705293117,0.12180050249558882,0.6301920559940762,0.21378719470836796,0.3943149148624586,-0.1217839048110509,0.6302390274524425,0.044662971852336836,0.8603157780298181,0.32100804879936495,0.1939961967701337,0.3887116155290198,0.11089020700014544,-0.5496763464379799,0.01812243622404871,-0.5354860143908019,0.022007830624264833,-0.002626359209622409,0.42385294334819446
bundesliga,2015,18,-0.2020260455859793,0.42143679555377767,0.0065005569726223735,0.979576679747038,0.08885209713024282,0.7258891151095297,-0.3493012613361263,0.15537865280461102,-0.29697357917945844,0.23141063061524228,-0.19103913548165063,0.4476383634486254,-0.24354517638208212,0.33012363909346143,0.24907656797333125,0.31890909593854977,-0.3175316203592152,0.19914271512418902,0.004248544956555534,0.9866512522556443,-0.125173905129176,0.47961569396906684
bundesliga,2016,18,0.4345522602775258,0.07153619366614733,0.10311224956974936,0.6838977524929768,-0.30652250051619023,0.21603079403944642,-0.505835009388036,0.03221823036459621,0.09756295047943,0.7001415841217189,0.14797897840367027,0.557881551681821,-0.03838065194532072,0.8798179537027666,0.1285704593341001,0.6111472887504331,0.053581271308648586,0.8327648293655346,-0.4391859871132208,0.06822985602693134,-0.03245659795896436,0.46536660342123726
bundesliga,2017,18,-0.1082180402368424,0.6690677145508919,0.012745764280624022,0.9599668398078738,0.28123374418310915,0.25825690795535405,0.05889312602947924,0.8164407729346296,0.002718872568263628,0.9914572054688523,-0.1670259479378919,0.5076920413775401,0.13716265458787905,0.5873152799561209,-0.24335319850123036,0.33051694711538315,0.1905023967398358,0.4489393703312192,0.06033102835315245,0.8120339552932563,0.022499040006637865,0.6381687034791121
bundesliga,2018,18,0.21541206861153425,0.39064456310948514,-0.010644033414817162,0.9665643301661588,0.05277886925822944,0.8352365571083513,-0.48052589491923864,0.043538768155649214,0.27498067542090415,0.26944076972202086,-0.37299035369774913,0.1273861005704668,0.10489766978708615,0.6786990525850776,0.17109028240166133,0.4972676066621168,0.44422350655532444,0.06476542096550009,0.032744926189303004,0.8973694150081235,0.043196771619223785,0.477091258405295
bundesliga,2019,18,-0.29919575346560023,0.2277705483518208,0.24408744789348824,0.32901415715057936,0.12213418447586025,0.6292480222334067,0.0016019005115091918,0.9949667148090877,-0.3641853201478113,0.13734173865023847,-0.5521843480516404,0.017495969372043983,-0.584027569897346,0.010930143427040778,0.1637977634306834,0.516044929223372,-0.14770292508816196,0.558624619026093,0.21013915016541942,0.4026235321457762,-0.12055354701735994,0.38240603743894586
bundesliga,2020,18,0.16870544379569463,0.5033718662612676,0.509952442804738,0.03061546114579791,-0.31550874319335204,0.2021784302358385,0.2855607214982003,0.2506906608559434,0.06686524776479487,0.7920776177965401,-0.11919724638178568,0.637575667387249,-0.08866232967753235,0.7264532674062254,-0.4807379980589742,0.04343278858108952,-0.20709792242296307,0.40962182803605796,0.07901025892470097,0.7553184798176986,-0.010111012494647856,0.43513360675237084
bundesliga,2021,18,-0.1397480681420061,0.5802210733136794,-0.4340231255424449,0.071921147207314,0.1619049270323706,0.5209723373245141,0.25298017793369615,0.31113209952771737,-0.09341274487648359,0.7123719116129078,-0.3643531354708914,0.13714708460259126,0.1989442495279822,0.42870294855089963,0.043323140356814206,0.8644689406270523,0.07643069291650331,0.7630871123495606,-0.12165919637361701,0.6305919955580809,-0.04196130826380765,0.5020616650674318
bundesliga,2022,18,-0.14668022062576103,0.5613812623041263,-0.11829440864203639,0.6401440305608213,0.21780491956231748,0.38527373143212673,0.18620758106127636,0.45941901707813715,0.19062653936497148,0.4486382876364934,0.3891054975142503,0.11049752249652695,0.37236193240173754,0.12807934889658062,-0.040092698160230256,0.8744962643281884,0.7683775786768333,0.00019537504478106679,0.38570215419883125,0.11392337293347929,0.220511887535219,0.3722048212711261
bundesliga,2023,18,-0.202903490711621,0.41937998575836577,-0.2541195507177456,0.3088836596082146,-0.24416801739179803,0.32884949911282413,-0.40839138394890073,0.09246023987804287,-0.060559046372229974,0.811335626034539,-0.2550208302455963,0.30711195991520956,0.012266682368030149,0.9614705107100551,0.1211682438041218,0.6319823004824634,0.2490709480780682,0.3189203742577363,-0.3793345581472054,0.12053443941617813,-0.14219910032848768,0.4300928595173629
bundesliga,2024,18,-0.1521887972099413,0.5466039240438947,-0.07084961535397816,0.7799681257590454,0.045213072712400194,0.8586115980373751,0.38531423097452333,0.11431859464592506,-0.5889568489868688,0.010120109631940093,-0.04625205244599337,0.8553945276661918,0.28258159627191864,0.2558848784274969,-0.12635292475353058,0.6173601559523529,0.09711369920954858,0.7014621702289809,-0.2510804942720852,0.31490253537709967,-0.04254581338540067,0.5054626619770303
la_liga,2000,20,0.22624168246130014,0.33748279899599654,-0.3104933199734847,0.18273774590425257,-0.1296733094671304,0.5858321171847778,-0.2562343374166065,0.2755087090741586,-0.1858650240485752,0.432708384725099,0.21493079375666202,0.3628180680720331,0.033295719072571194,0.8891710721697814,-0.15015360983102918,0.5274732452980198,0.035950933710538396,0.8803914122562034,0.31394302135234375,0.17766801443517702,-0.02080574503834105,0.46517915681155
la_liga,2001,20,0.2915743625536848,0.21228027553369008,-0.14534413806704743,0.5409304817154412,-0.09416444861064706,0.6929313205126109,-0.14023192788606628,0.5554042641078869,0.14181042116912024,0.5509168200631356,0.13694932807772978,0.5647881073977699,-0.28346455762675143,0.22585646361626918,-0.30656124201420687,0.1886347937541606,0.06625998755482042,0.7813590847778379,0.2010927195725983,0.3952461378581996,-0.013207949527676552,0.4708347749337002
la_liga,2002,20,-0.5681531282048885,0.008962253798898192,-0.0627913768709191,0.7925587206218399,-0.19387997688849318,0.4127617455135405,0.0156619424321712,0.9477472523767057,0.27420223591533543,0.24203982976229144,0.05843660252259382,0.8066749752334204,-0.02785305016868674,0.9072054705298386,-0.22430601556889143,0.34174298847032225,-0.10654133210572266,0.6548287882126445,0.39938593411174733,0.08106321754681416,-0.04358381648257537,0.5195585242066316
la_liga,2003,20,-0.19535819909981675,0.40913820415172397,-0.1445900093653932,0.5430547021635093,0.0441690892186795,0.8533068009606398,0.09525468480443247,0.6895447307973304,-0.4293538775159663,0.05886633770627867,0.2955019652055248,0.20590321904867798,-0.043994085144206316,0.8538820260235829,-0.16164592800568633,0.49596362106132563,0.26655225781053427,0.25595402967188285,-0.2573062781044709,0.27343498965716384,-0.05307703801963688,0.4639048661242116
la_liga,2005,20,-0.06772518850221759,0.7766404527084658,-0.20867397896352416,0.37728685515877225,0.26355659142258825,0.26153816921801315,-0.3006947133965043,0.1976690676917153,0.04052525907812023,0.8652980883104411,-0.003084048342528249,0.9897042568530228,-0.18481609734050614,0.43535594851252146,0.41394696151041455,0.06961361818851074,0.27787610030930643,0.23553398165056327,-0.09101541303698775,0.7027444801219789,0.013989547273816128,0.49113849184140046
la_liga,2007,20,0.20991645308422582,0.37438812138010213,-0.37277749216644107,0.10550381052206093,0.07621246171016505,0.7494601648764955,0.07986049169851075,0.7378622490517115,0.33206573747747753,0.15260606250518668,0.6201902532197908,0.0035315975032983063,-0.17331222508657598,0.46494585526433263,0.33281381894109896,0.15162747225564618,0.34374227099010474,0.13782639603380129,0.07751847133482036,0.7453019680573316,0.1526230241203177,0.36230536974499666
la_liga,2008,20,-0.2883455941023863,0.2176192506571387,0.10703333001409013,0.653330266074085,-0.03329654624853755,0.8891683350643604,-0.05863773489051086,0.8060216885270497,0.0721417503572819,0.7624631737489531,0.1448210228442628,0.5424035830853462,-0.3686494135192338,0.10972722321230634,-0.06643634919103748,0.780790724791184,0.04984664042406322,0.8346853456964746,-0.08673736592439196,0.7161485106994547,-0.05282602602363999,0.6312358101556352
la_liga,2009,20,-0.2840916942728494,0.22478689127901044,-0.13918813976000108,0.5583805420977287,-0.1966140968930176,0.4060732846571291,0.04769230769230769,0.841741784031203,-0.08206346262503653,0.7308846469605884,0.2109363894211021,0.37201801134685963,-0.12264050692468992,0.6064822859369412,0.37056039772377736,0.10775720089871421,-0.10832358821326779,0.6494064878247767,-0.09253226583939841,0.6980118353137529,-0.03962646596910736,0.5195542970346704
la_liga,2010,20,0.07218504337261095,0.7623245539718768,-0.07516670158442637,0.7527945657266997,-0.1853866409416145,0.4339147990257576,0.007091320125894387,0.9763290115716401,0.14244993000297135,0.549103435220093,0.11613631850909402,0.6258399238893975,-0.26341081300936836,0.2618118578775361,-0.07470251469061785,0.7542759788472142,0.10510406980682238,0.6592136528547179,-0.1645577665588915,0.4881286732069503,-0.03202577549675255,0.6263736452191884
la_liga,2011,20,-0.237139552309685,0.31408452436291573,0.05472081565815725,0.818765766614993,0.3625253866779334,0.11621550294770754,0.16147043768956387,0.4964377668327524,-0.11635795160661663,0.6251763157904184,0.22223939698342646,0.34632590914109285,-0.03919309893621015,0.8696892475160579,0.1246130404217245,0.6006604431926987,0.3730366873550377,0.10524261916018046,0.32185834052250234,0.16639941513513795,0.12277735024558338,0.44589975106939556
la_liga,2012,20,0.2920923356521117,0.21143189543777371,0.05544805224766056,0.8163962221354362,0.032000116275591836,0.8934596539005721,0.03986041876043415,0.8674891142763734,0.10334721811806939,0.664588096421414,0.05261142919844484,0.8256472439971126,0.3850213626790655,0.09367092465478619,0.2544594313194324,0.27896384371579963,-0.07373958842950774,0.7573517073682247,-0.018438202229167356,0.9385003715756621,0.11226625735921354,0.6347499073483154
la_liga,2013,20,-0.498273497431423,0.025351933243059382,-0.09725007477864024,0.6833612069634158,-0.26012627946849404,0.26802625891537535,0.05352988422351938,0.822649421695018,0.2929936980472275,0.20996091329594493,-0.3218022039961537,0.16647756096762356,-0.03880530556330023,0.870968215215266,-0.06084393304244436,0.7988640680239516,0.06346842380102524,0.7903694881754826,-0.3138318716763146,0.17782985372741014,-0.11809411598849981,0.4813858920222548
la_liga,2014,20,0.1702128805836709,0.4730886138804512,-0.22716888378451786,0.33545323033936647,0.25433565193541186,0.27920579952774044,0.15071244980708423,0.5259197618412874,-0.1567254439648911,0.5093411420321099,0.12305900621118013,0.6052451787827562,0.3071460571111514,0.18774971619309297,-0.06995843716997348,0.7694628655345198,0.31494242084121543,0.17621733942570172,0.18606849816313004,0.4321957902212512,0.10526241997334615,0.42938794377782774
la_liga,2015,20,0.5231361755590035,0.017937936020185296,-0.3024327652972002,0.1949629391631922,0.30216952109317996,0.1953712038622645,-0.18919244352615597,0.4243663774429103,-0.23425742227127352,0.3201753831861678,-0.10282309956113478,0.6661945161185905,0.23549765928639313,0.3175457759928156,0.1230593400185788,0.6052441924421141,0.030841510148214978,0.8972971784079322,0.43186259972332386,0.05724280811171388,0.08178610751729298,0.3696338310747887
la_liga,2016,20,0.27589943589980415,0.239020148401568,-0.07650499859566541,0.7485281752320188,0.0812946240996613,0.7333175556330376,-0.4725254844128512,0.03538954834980694,-0.11050278904811137,0.6427995486363792,0.27508534955144937,0.24046553699076822,-0.1711764923791797,0.47054931251515963,-0.13631107027154338,0.5666207253626242,-0.24047923270004487,0.307114485473427,0.12773827332222026,0.591484094667791,-0.044748238453426084,0.4575289131262581
la_liga,2017,20,-0.05997474087100014,0.8016821979994929,-0.030627952169141933,0.8980047653619021,-0.06637441850979268,0.7809902963889558,0.34747523452797074,0.1333218016930268,0.25212067374699326,0.2835575255587892,0.02410134031225665,0.9196628703906216,0.27759603157213203,0.23602591791186606,0.32304151333562486,0.16475821679409322,0.3686490705397335,0.10972757910464626,0.012082384968291698,0.9596790125943254,0.14480891374530677,0.5287410183797718
la_liga,2018,20,0.10761668672091852,0.6515551389444141,-0.05613722223057767,0.8141521239597247,-0.11696876595612854,0.623348868870327,-0.14236549263756682,0.549342710678002,-0.07716327446917866,0.7464322114589197,-0.023060399799642743,0.9231225880533127,0.08116725812265185,0.7337208290321173,-0.34259077583290565,0.13923727947907408,-0.2946970018023681,0.20719971574466867,-0.21850805544859922,0.35469052220915487,-0.1082707043333397,0.5742801988429715
la_liga,2019,20,0.20062814975918108,0.39636176700413417,-0.00270482042134144,0.9909702130936355,-0.10986501681363295,0.6447305141582336,-0.07463197335916066,0.7545011780099643,-0.027163713894310163,0.9094929039143831,0.10227803481620817,0.6678666212960669,0.11134327228492277,0.6402582069043243,-0.19876197563215772,0.4008607070313902,0.3349543468669727,0.14885151497705287,-0.23032475632224722,0.3285992745643139,0.010575154728443456,0.5882492900953499
la_liga,2020,20,0.05531971179517028,0.816814281129126,0.008866710142221597,0.9704049549834964,-0.03372093023255814,0.8877642185419037,0.14065270035381716,0.5542064715222494,-0.07642088139630863,0.7487961288486638,-0.09686186327415254,0.684562732014228,-0.09697582872881,0.6842099300610915,-0.1096096925976464,0.6455041674500241,0.29024906904966297,0.21446116968518683,0.1058302124883946,0.6569969551962215,0.018732920759979087,0.6863721009432191
la_liga,2021,20,-0.2680672611527757,0.25315899839037315,0.3664621061273388,0.11201386184536934,-0.035852829260255265,0.8807155690297368,0.04215065636827721,0.8599454959432863,0.2819732745474238,0.22841313432458613,0.23538536975578,0.31778332325627456,-0.04124947761816134,0.8629124542905557,0.03199725833932141,0.8934691171613226,-0.13647922191043788,0.566137661896249,0.33034537742552195,0.1548731579579044,0.0806665252622033,0.512942277409566
la_liga,2022,20,0.09980857420004163,0.6754610216732752,0.34008039547671215,0.14234829365094467,0.33810467643210995,0.1448307620989143,0.2133114831383701,0.3665318676569851,-0.16320913171604767,0.4917498696351599,-0.0767500897718549,0.7477476006359798,-0.26557279526355987,0.2577714238313309,0.1115965304120873,0.6394931923164104,-0.012456209585181195,0.9584325124291957,-0.008083179200194199,0.9730192461667573,0.057683025412248325,0.5397385790094953
la_liga,2023,20,0.1835786212238575,0.4384903721273278,0.07662552362778119,0.7481442935839842,-0.27520286394740084,0.24025654668135477,-0.06651109021192855,0.7805498894521022,0.10138715065253585,0.670602846430884,0.09542450781661695,0.6890177205899664,-0.10738320535817825,0.6522653958451914,-0.45402342786802746,0.044338010117888876,-0.04930668410890925,0.8364528323359873,-0.036636497421866865,0.8781266862388025,-0.05320479655955197,0.5978244593403489
la_liga,2024,20,-0.14194175829897657,0.5505441822580015,-0.08201030771174325,0.7310527708090373,-0.31597378648138524,0.17472874352711587,-0.12085454778249599,0.611773244174733,-0.12226219608553981,0.6076014818624382,-0.09108566985167796,0.7025250416210765,-0.07074110276508756,0.7669516382326165,-0.27055193060978233,0.24861723944985012,0.1254009124478584,0.5983415458426893,0.06013276522455884,0.8011696685765753,-0.10298876219142716,0.5793305556354135
premier_league,2001,20,0.21848136170115529,0.35475077839646907,-0.05308087479231488,0.8241146882502485,-0.001941748890620865,0.9935175938665457,-0.15563584933025426,0.5123266187121904,0.1712119435417383,0.4704560232753717,0.2995865104444775,0.19940757262661934,0.4822732470787516,0.03127893328678762,-0.017968887092251883,0.9400630173836663,-0.24883571897937098,0.29008822774643606,0.05261376874371691,0.8256396047890004,0.07467037524250267,0.5441643058333335
premier_league,2002,20,-0.04054058888879184,0.8652475789867804,-0.12066306094876623,0.612341636161327,0.12069640623205756,0.6122426417318729,-0.167594255998558,0.4800238362666682,0.12760352422066734,0.591878529520756,-0.07857036795116223,0.7419577581700234,0.2697809922817728,0.2500208378298012,-0.1386027646693863,0.5600527860559088,0.2293057168170853,0.3308033011320718,-0.21454858788398365,0.36369268892687134,-0.001313298678906527,0.5408261594782082
premier_league,2005,20,-0.057266461877716994,0.8104780752615427,-0.13480133288431004,0.5709659438938024,-0.10332454847855897,0.6646575496462472,-0.10441551824035626,0.6613181260676604,0.09122534301990443,0.7020888570007351,0.07555979077719276,0.7515407049067558,0.05880113008062213,0.8054910648590792,-0.017171932415713333,0.9427170619525663,-0.1803474769578704,0.4467301751019742,0.12116659268806824,0.6108474562898055,-0.025057441428873846,0.6966835014980168
premier_league,2006,20,0.3491322063813202,0.13135605610607917,0.050787413115758816,0.8316076586765884,-0.33681788106501415,0.14646380396846076,0.29854516469968373,0.2010504673253039,0.17008467736157898,0.4734269723439035,0.03959746676390249,0.8683559479494466,0.10546859577093277,0.6581005201501233,0.22896297583629754,0.3315465563525256,0.08543767276882411,0.7202368165527662,-0.023211222502162544,0.9226212230127844,0.0967987069131122,0.5284766022437982
premier_league,2007,20,0.103545066274377,0.6639820585980039,-0.1291509485212689,0.5873556038372397,-0.1852878020830462,0.43416427781488987,0.17411422825958578,0.4628504602188126,-0.026892208381223675,0.910394033373514,-0.3633479064118384,0.11532842771005798,0.29787254102142413,0.20211642351695114,-0.32057811920983237,0.1681878401390974,-0.05482632021150896,0.8184219083215984,0.09263810329350544,0.6976820158336385,-0.04119133659698262,0.5060483049363803
premier_league,2008,20,-0.26023662596054514,0.2678159912680197,0.18828216934877454,0.42663989766442223,-0.3726820389691271,0.10560011708091574,-0.020069508615696445,0.9330704433776712,-0.469065653875218,0.03694559259187374,0.17296245728237972,0.4658612011921496,0.0856268126211795,0.7196414018231662,0.05999224977311839,0.8016254065297235,0.42203805348743867,0.0638003565527397,0.2707625475395435,0.24823466007706413,0.007761046263184768,0.4069235068157746
premier_league,2009,20,0.2754279934132522,0.23985649793589436,-0.17332166718317701,0.46492115787752275,0.01968503937007874,0.9343499310045003,0.11821133581725883,0.619637865294002,-0.18033065095306208,0.44677329291176104,-0.013965528035192309,0.9534007359754745,0.14034101536105098,0.5550936191663787,0.1444162058468956,0.5435448074597984,0.14951466457780663,0.5292520242800707,-0.05562177634057251,0.8158304055539201,0.0424356631874339,0.6102660337459322
premier_league,2010,20,-0.08577405469925427,0.7191779894015238,-0.0007736990800081857,0.9974170326004261,0.1999264419964611,0.3980501535894925,0.4003569141236095,0.08025891765831078,-0.005818807141118222,0.9805758380819836,-0.15978416474804477,0.5010050280322287,0.20647762234320008,0.38244183420327194,-0.1310089194245477,0.5819444015231057,-0.26001918948225544,0.26823042028132676,-0.054703300740347995,0.8188228539638736,0.010887884314769405,0.5727924469335544
premier_league,2011,20,0.22498513757098462,0.3402447505010021,-0.22731409924358473,0.33513601732906084,-0.2993358590463767,0.19980219508461858,-0.1442824212888998,0.5439222009932421,0.17409956693437662,0.46288872265273007,-0.14842724963288415,0.5322857062875659,-0.18440691577383064,0.4363910615422686,0.19278794751287426,0.41544973696285603,-0.19329701896344859,0.41419550205094147,0.21313986870647392,0.36692672072135324,-0.03920510432243152,0.4047242614125639
premier_league,2012,20,0.26067307360670955,0.2669853460093,-0.20708900373881087,0.38100294014302016,0.03259217787767016,0.8914995073335703,-0.11583748790773062,0.6267351133536352,-0.21205170114714125,0.36943602604204295,0.00039932790571810305,0.9986668561502102,-0.019577428040214,0.9347080821206178,-0.1794773781527379,0.4489626985972285,0.3013541681242719,0.19663936430305312,-0.08028475188928727,0.7365169098830447,-0.02192990033615522,0.5851152843935723
premier_league,2013,20,0.14675160247232327,0.5369761342646927,-0.0800627483043887,0.7372207967439234,0.23303605129877644,0.3227776609262827,0.0833986927303603,0.7266653369046263,-0.07641441437758191,0.7488167305524169,-0.18003194725342725,0.447539102007799,-0.16866226873465276,0.4771891893033158,-0.035851230585061886,0.8807208515244994,-0.14269314667886657,0.5484144795960766,0.1328165533013911,0.576700338119155,-0.008771285613112792,0.6003020619942788
premier_league,2014,20,0.03720765234744284,0.876240599070351,-0.3840187346469868,0.09460158915109833,-0.1242714764419272,0.6016669001005992,0.013209495703605776,0.9559210011860846,-0.3376680114385902,0.1453834883527547,0.059488957010255944,0.80325825621512,0.3304811850754708,0.15469334582339486,0.2868291414611893,0.22015696731732434,-0.09055731033668789,0.7041758618259165,0.05531918618969306,0.8168159933459108,-0.015397991507653442,0.5372914002388554
premier_league,2015,20,0.3311567777909599,0.15380099957042587,-0.06406797038675476,0.7884321139901966,-0.20505468010291997,0.3858025084325617,0.2829070952511739,0.22680998892371068,0.29501471195125967,0.20668735804760588,-0.47045862867735827,0.036312838080897886,-0.2690621211278735,0.25133418756625814,-0.09448924348432844,0.691921823447101,0.16235779384496052,0.49404254474146014,0.024893581925120707,0.9170306676816301,-0.0006802683015760279,0.4152175030481849
premier_league,2016,20,-0.008685548949828549,0.9710093837033071,-0.039132122270750344,0.8698903319544904,-0.09481449708722646,0.6909114017018502,0.15265906322565545,0.520525245218639,-0.3492703894021868,0.13119305533686493,-0.10437455196621752,0.6614434117690051,-0.04754350332581775,0.8422296227670413,-0.14236128062767367,0.5493546477449116,0.0031081166361425355,0.9896239117274215,0.22557713876938842,0.3389418563959299,-0.04048375749985147,0.656512286831946
premier_league,2017,20,0.39908597404359636,0.08131288972394995,0.11394606401951198,0.632412758659198,-0.4123115440623449,0.07083534108892003,-0.2387674701475473,0.31067521580790963,0.13468917881811204,0.5712893151977751,0.09367872019825425,0.694441945961547,-0.40782731549150797,0.07426759398582998,0.1858623008070889,0.43271524732844124,-0.07668834912311687,0.7479442120872071,0.16503162258337348,0.48685945898613814,-0.004330081835457997,0.41027539788269163
premier_league,2018,20,-0.2089724540854958,0.37658935183203,0.009132064661612727,0.9695196506091381,0.05898482502021813,0.8048946157713432,0.03015194544085699,0.8995821962617189,-0.13119200337302872,0.5814123376525189,-0.05651154846221292,0.8129338132346664,0.12819669251385374,0.5901430465603676,-0.04317504130479088,0.8565751000053188,-0.010937513351464877,0.9634970804106257,0.19745532958536788,0.40402735022938674,-0.0026867703355083704,0.7259174542567115
premier_league,2019,20,-0.21369620638947315,0.36564757088126776,0.31849997843716343,0.17111891534865709,-0.01321932057341021,0.9558882469409802,-0.2582738821651662,0.2715715103389634,-0.06640633106246532,0.7808874565523591,-0.6117874748672073,0.004148869951091029,0.10939606991827865,0.6461517311688616,-0.09879443031163446,0.6785886629455975,-0.05574963445407695,0.8154140297689224,0.03607064878401519,0.8799958744676113,-0.08539605826839763,0.5569412868364311
premier_league,2020,20,0.7116639751798116,0.00043314487972880586,0.1787167065781958,0.4509191794200609,-0.007692307692307692,0.97432350966086,-0.4643541451319088,0.03914949986019013,-0.16159525025539453,0.4961005212690406,0.212898469964843,0.3674825444425984,-0.017021308436419677,0.9432187410018248,0.16207302351542408,0.4948106031366476,-0.0808101323460601,0.7348519387896233,-0.41541370107926434,0.06853140343753066,0.01184653302969193,0.4569821085898105
premier_league,2021,20,0.11234191278188477,0.6372436570886699,0.10319820644041332,0.6650446733220685,0.042710406586919325,0.8581035324138805,-0.13601745112629182,0.5674646627461319,0.22056949785069296,0.3500550506691703,-0.2178474739934402,0.35618339692275514,0.2910651801725043,0.2131164441574585,-0.2288694990680157,0.3317494376200386,-0.19107023229801348,0.4196968852446974,0.07948032678081379,0.7390683848644948,0.007556087412746726,0.5137726125049367
