season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
2024,2025-04-28,Udinese,Bologna,0.0,0.0,0,1.0,1.0,4.47,3.44,1.86
2024,2025-04-28,Lazio,Parma,2.0,2.0,0,1.0,1.0,1.51,4.4,6.17
2024,2025-04-28,Verona,Cagliari,0.0,2.0,-1,0.0,3.0,2.6,2.79,3.24
2024,2025-04-27,Como,Genoa,1.0,0.0,1,3.0,0.0,1.85,3.48,4.5
2024,2025-04-27,Venezia,Milan,0.0,2.0,-1,0.0,3.0,4.71,3.98,1.7
2024,2025-04-27,Fiorentina,Empoli,2.0,1.0,1,3.0,0.0,1.82,3.51,4.61
2024,2025-04-27,Inter,Roma,0.0,1.0,-1,0.0,3.0,1.76,3.73,4.65
2024,2025-04-27,Juventus,Monza,2.0,0.0,1,3.0,0.0,1.18,7.11,15.31
2024,2025-04-27,Atalanta,Lecce,1.0,1.0,0,1.0,1.0,1.23,6.32,12.23
2024,2025-04-27,Napoli,Torino,2.0,0.0,1,3.0,0.0,1.42,4.43,8.17
2024,2025-04-23,Cagliari,Fiorentina,1.0,2.0,-1,0.0,3.0,3.04,3.18,2.46
2024,2025-04-23,Genoa,Lazio,0.0,2.0,-1,0.0,3.0,3.37,3.14,2.29
2024,2025-04-23,Parma,Juventus,1.0,0.0,1,3.0,0.0,4.68,3.7,1.76
2024,2025-04-23,Torino,Udinese,2.0,0.0,1,3.0,0.0,2.42,3.01,3.26
2024,2025-04-20,Empoli,Venezia,2.0,2.0,0,1.0,1.0,2.3,3.03,3.48
2024,2025-04-20,Bologna,Inter,1.0,0.0,1,3.0,0.0,3.28,3.13,2.34
2024,2025-04-20,Milan,Atalanta,0.0,1.0,-1,0.0,3.0,2.53,3.47,2.7
2024,2025-04-19,Lecce,Como,0.0,3.0,-1,0.0,3.0,3.67,3.37,2.07
2024,2025-04-19,Monza,Napoli,0.0,1.0,-1,0.0,3.0,12.96,5.47,1.26
2024,2025-04-19,Roma,Verona,1.0,0.0,1,3.0,0.0,1.4,4.48,8.8
2024,2025-04-14,Napoli,Empoli,3.0,0.0,1,3.0,0.0,1.32,5.01,10.01
2024,2025-04-13,Atalanta,Bologna,2.0,0.0,1,3.0,0.0,1.99,3.52,3.78
2024,2025-04-13,Fiorentina,Parma,0.0,0.0,0,1.0,1.0,1.71,3.74,4.99
2024,2025-04-13,Verona,Genoa,0.0,0.0,0,1.0,1.0,2.98,2.91,2.68
2024,2025-04-13,Como,Torino,1.0,0.0,1,3.0,0.0,1.92,3.46,4.12
2024,2025-04-13,Lazio,Roma,1.0,1.0,0,1.0,1.0,2.83,3.2,2.6
2024,2025-04-12,Venezia,Monza,1.0,0.0,1,3.0,0.0,1.74,3.67,4.89
2024,2025-04-12,Inter,Cagliari,3.0,1.0,1,3.0,0.0,1.33,5.28,9.06
2024,2025-04-12,Juventus,Lecce,2.0,1.0,1,3.0,0.0,1.33,4.92,10.05
2024,2025-04-11,Udinese,Milan,0.0,4.0,-1,0.0,3.0,4.0,3.56,1.95
2024,2025-04-07,Bologna,Napoli,1.0,1.0,0,1.0,1.0,2.92,3.04,2.64
2024,2025-04-06,Lecce,Venezia,1.0,1.0,0,1.0,1.0,2.33,3.06,3.41
2024,2025-04-06,Empoli,Cagliari,0.0,0.0,0,1.0,1.0,2.54,3.07,3.01
2024,2025-04-06,Torino,Verona,1.0,1.0,0,1.0,1.0,1.81,3.35,4.96
2024,2025-04-06,Atalanta,Lazio,0.0,1.0,-1,0.0,3.0,1.71,3.94,4.78
2024,2025-04-06,Roma,Juventus,1.0,1.0,0,1.0,1.0,2.51,3.13,3.01
2024,2025-04-05,Monza,Como,1.0,3.0,-1,0.0,3.0,5.18,3.8,1.69
2024,2025-04-05,Parma,Inter,2.0,2.0,0,1.0,1.0,6.44,4.45,1.49
2024,2025-04-05,Milan,Fiorentina,2.0,2.0,0,1.0,1.0,1.91,3.65,4.01
2024,2025-04-04,Genoa,Udinese,1.0,0.0,1,3.0,0.0,2.49,2.96,3.26
2024,2025-03-31,Verona,Parma,0.0,0.0,0,1.0,1.0,2.42,3.11,3.17
2024,2025-03-31,Lazio,Torino,1.0,1.0,0,1.0,1.0,1.76,3.56,4.94
2024,2025-03-30,Cagliari,Monza,3.0,0.0,1,3.0,0.0,1.68,3.64,5.56
2024,2025-03-30,Fiorentina,Atalanta,1.0,0.0,1,3.0,0.0,3.61,3.5,2.05
2024,2025-03-30,Inter,Udinese,2.0,1.0,1,3.0,0.0,1.38,4.76,8.37
2024,2025-03-30,Napoli,Milan,2.0,1.0,1,3.0,0.0,1.96,3.57,3.82
2024,2025-03-29,Como,Empoli,1.0,1.0,0,1.0,1.0,1.76,3.41,5.32
2024,2025-03-29,Venezia,Bologna,0.0,1.0,-1,0.0,3.0,4.73,3.5,1.8
2024,2025-03-29,Juventus,Genoa,1.0,0.0,1,3.0,0.0,1.54,3.97,6.82
2024,2025-03-29,Lecce,Roma,0.0,1.0,-1,0.0,3.0,4.84,3.52,1.78
2024,2025-03-16,Venezia,Napoli,0.0,0.0,0,1.0,1.0,6.57,4.12,1.52
2024,2025-03-16,Bologna,Lazio,5.0,0.0,1,3.0,0.0,2.39,3.12,3.23
2024,2025-03-16,Roma,Cagliari,1.0,0.0,1,3.0,0.0,1.55,4.11,6.18
2024,2025-03-16,Fiorentina,Juventus,3.0,0.0,1,3.0,0.0,3.41,3.16,2.28
2024,2025-03-16,Atalanta,Inter,0.0,2.0,-1,0.0,3.0,2.55,3.34,2.79
2024,2025-03-15,Monza,Parma,1.0,1.0,0,1.0,1.0,3.04,3.08,2.54
2024,2025-03-15,Udinese,Verona,0.0,1.0,-1,0.0,3.0,1.76,3.55,4.97
2024,2025-03-15,Milan,Como,2.0,1.0,1,3.0,0.0,1.8,3.79,4.41
2024,2025-03-15,Torino,Empoli,1.0,0.0,1,3.0,0.0,1.84,3.38,4.77
2024,2025-03-14,Genoa,Lecce,2.0,1.0,1,3.0,0.0,2.11,2.99,4.22
2024,2025-03-10,Lazio,Udinese,1.0,1.0,0,1.0,1.0,1.74,3.69,4.88
2024,2025-03-09,Verona,Bologna,1.0,2.0,-1,0.0,3.0,5.01,3.45,1.79
2024,2025-03-09,Napoli,Fiorentina,2.0,1.0,1,3.0,0.0,1.57,3.99,6.22
2024,2025-03-09,Empoli,Roma,0.0,1.0,-1,0.0,3.0,3.9,3.44,1.99
2024,2025-03-09,Juventus,Atalanta,0.0,4.0,-1,0.0,3.0,2.52,3.25,2.88
2024,2025-03-08,Como,Venezia,1.0,1.0,0,1.0,1.0,1.58,3.92,6.19
2024,2025-03-08,Parma,Torino,2.0,2.0,0,1.0,1.0,3.07,3.23,2.43
2024,2025-03-08,Lecce,Milan,2.0,3.0,-1,0.0,3.0,4.64,3.69,1.78
2024,2025-03-08,Inter,Monza,3.0,2.0,1,3.0,0.0,1.13,8.77,19.43
2024,2025-03-07,Cagliari,Genoa,1.0,1.0,0,1.0,1.0,2.45,3.06,3.2
2024,2025-03-03,Juventus,Verona,2.0,0.0,1,3.0,0.0,1.29,5.37,10.71
2024,2025-03-02,Monza,Torino,0.0,2.0,-1,0.0,3.0,4.06,3.33,1.98
2024,2025-03-02,Bologna,Cagliari,2.0,1.0,1,3.0,0.0,1.57,3.98,6.16
2024,2025-03-02,Genoa,Empoli,1.0,1.0,0,1.0,1.0,1.95,3.23,4.35
2024,2025-03-02,Roma,Como,2.0,1.0,1,3.0,0.0,1.92,3.59,4.0
2024,2025-03-02,Milan,Lazio,1.0,2.0,-1,0.0,3.0,2.05,3.59,3.5
2024,2025-03-01,Atalanta,Venezia,0.0,0.0,0,1.0,1.0,1.2,6.85,13.99
2024,2025-03-01,Napoli,Inter,1.0,1.0,0,1.0,1.0,3.2,3.16,2.39
2024,2025-03-01,Udinese,Parma,1.0,0.0,1,3.0,0.0,1.81,3.59,4.54
2024,2025-02-28,Fiorentina,Lecce,1.0,0.0,1,3.0,0.0,1.8,3.51,4.93
2024,2025-02-27,Bologna,Milan,2.0,1.0,1,3.0,0.0,2.84,3.28,2.54
2024,2025-02-24,Roma,Monza,4.0,0.0,1,3.0,0.0,1.32,5.26,9.74
2024,2025-02-23,Como,Napoli,2.0,1.0,1,3.0,0.0,3.54,3.17,2.22
2024,2025-02-23,Verona,Fiorentina,1.0,0.0,1,3.0,0.0,4.16,3.54,1.9
2024,2025-02-23,Empoli,Atalanta,0.0,5.0,-1,0.0,3.0,5.82,4.16,1.56
2024,2025-02-23,Cagliari,Juventus,0.0,1.0,-1,0.0,3.0,4.0,3.51,1.94
2024,2025-02-22,Parma,Bologna,2.0,0.0,1,3.0,0.0,4.03,3.63,1.92
2024,2025-02-22,Venezia,Lazio,0.0,0.0,0,1.0,1.0,5.08,4.06,1.66
2024,2025-02-22,Torino,Milan,2.0,1.0,1,3.0,0.0,3.86,3.39,2.03
2024,2025-02-22,Inter,Genoa,1.0,0.0,1,3.0,0.0,1.26,5.9,11.5
2024,2025-02-21,Lecce,Udinese,0.0,1.0,-1,0.0,3.0,2.99,3.05,2.61
2024,2025-02-17,Genoa,Venezia,2.0,0.0,1,3.0,0.0,1.89,3.47,4.33
2024,2025-02-16,Fiorentina,Como,0.0,2.0,-1,0.0,3.0,2.03,3.53,3.68
2024,2025-02-16,Monza,Lecce,0.0,0.0,0,1.0,1.0,2.73,3.13,2.74
2024,2025-02-16,Udinese,Empoli,3.0,0.0,1,3.0,0.0,1.81,3.49,4.73
2024,2025-02-16,Parma,Roma,0.0,1.0,-1,0.0,3.0,3.62,3.56,2.04
2024,2025-02-16,Juventus,Inter,1.0,0.0,1,3.0,0.0,3.38,3.25,2.24
2024,2025-02-15,Atalanta,Cagliari,0.0,0.0,0,1.0,1.0,1.44,4.82,6.89
2024,2025-02-15,Lazio,Napoli,2.0,2.0,0,1.0,1.0,2.66,3.18,2.79
2024,2025-02-15,Milan,Verona,1.0,0.0,1,3.0,0.0,1.33,5.37,9.17
2024,2025-02-14,Bologna,Torino,3.0,2.0,1,3.0,0.0,1.8,3.37,5.25
2024,2025-02-10,Inter,Fiorentina,2.0,1.0,1,3.0,0.0,1.47,4.57,6.59
2024,2025-02-09,Venezia,Roma,0.0,1.0,-1,0.0,3.0,4.78,3.88,1.71
2024,2025-02-09,Cagliari,Parma,2.0,1.0,1,3.0,0.0,1.88,3.71,3.99
2024,2025-02-09,Lazio,Monza,5.0,1.0,1,3.0,0.0,1.36,4.97,8.72
2024,2025-02-09,Lecce,Bologna,0.0,0.0,0,1.0,1.0,4.34,3.42,1.9
2024,2025-02-09,Napoli,Udinese,1.0,1.0,0,1.0,1.0,1.43,4.45,7.76
2024,2025-02-08,Verona,Atalanta,0.0,5.0,-1,0.0,3.0,6.01,4.3,1.54
2024,2025-02-08,Empoli,Milan,0.0,2.0,-1,0.0,3.0,5.64,3.71,1.67
2024,2025-02-08,Torino,Genoa,1.0,1.0,0,1.0,1.0,2.27,3.0,3.66
2024,2025-02-07,Como,Juventus,1.0,2.0,-1,0.0,3.0,3.83,3.41,2.04
2024,2025-02-06,Fiorentina,Inter,3.0,0.0,1,3.0,0.0,3.67,3.55,2.02
2024,2025-02-03,Cagliari,Lazio,1.0,2.0,-1,0.0,3.0,3.67,3.52,2.02
2024,2025-02-02,Juventus,Empoli,4.0,1.0,1,3.0,0.0,1.37,4.74,8.93
2024,2025-02-02,Fiorentina,Genoa,2.0,1.0,1,3.0,0.0,1.66,3.8,5.36
2024,2025-02-02,Milan,Inter,1.0,1.0,0,1.0,1.0,3.88,3.59,1.94
2024,2025-02-02,Roma,Napoli,1.0,1.0,0,1.0,1.0,3.1,3.19,2.42
2024,2025-02-01,Monza,Verona,0.0,1.0,-1,0.0,3.0,2.31,3.1,3.38
2024,2025-02-01,Udinese,Venezia,3.0,2.0,1,3.0,0.0,1.84,3.53,4.41
2024,2025-02-01,Atalanta,Torino,1.0,1.0,0,1.0,1.0,1.43,4.51,7.73
2024,2025-02-01,Bologna,Como,2.0,0.0,1,3.0,0.0,1.89,3.55,4.16
2024,2025-01-31,Parma,Lecce,1.0,3.0,-1,0.0,3.0,2.15,3.4,3.45
2024,2025-01-27,Venezia,Verona,1.0,1.0,0,1.0,1.0,2.19,3.38,3.34
2024,2025-01-27,Genoa,Monza,2.0,0.0,1,3.0,0.0,2.25,3.06,3.59
2024,2025-01-26,Milan,Parma,3.0,2.0,1,3.0,0.0,1.29,5.93,9.23
2024,2025-01-26,Udinese,Roma,1.0,2.0,-1,0.0,3.0,3.3,3.29,2.25
2024,2025-01-26,Lecce,Inter,0.0,4.0,-1,0.0,3.0,9.16,5.27,1.33
2024,2025-01-26,Lazio,Fiorentina,1.0,2.0,-1,0.0,3.0,2.0,3.47,3.78
2024,2025-01-25,Como,Atalanta,1.0,2.0,-1,0.0,3.0,4.13,3.67,1.87
2024,2025-01-25,Napoli,Juventus,2.0,1.0,1,3.0,0.0,2.14,3.1,3.82
2024,2025-01-25,Empoli,Bologna,1.0,1.0,0,1.0,1.0,3.83,3.24,2.08
2024,2025-01-24,Torino,Cagliari,2.0,0.0,1,3.0,0.0,2.25,3.13,3.53
2024,2025-01-20,Como,Udinese,4.0,1.0,1,3.0,0.0,2.14,3.36,3.49
2024,2025-01-19,Fiorentina,Torino,1.0,1.0,0,1.0,1.0,1.74,3.46,5.34
2024,2025-01-19,Cagliari,Lecce,4.0,1.0,1,3.0,0.0,1.95,3.44,4.03
2024,2025-01-19,Parma,Venezia,1.0,1.0,0,1.0,1.0,2.18,3.56,3.18
2024,2025-01-19,Verona,Lazio,0.0,3.0,-1,0.0,3.0,4.62,3.67,1.77
2024,2025-01-19,Inter,Empoli,3.0,1.0,1,3.0,0.0,1.22,6.46,12.56
2024,2025-01-18,Bologna,Monza,3.0,1.0,1,3.0,0.0,1.61,3.88,5.85
2024,2025-01-18,Juventus,Milan,2.0,0.0,1,3.0,0.0,2.2,3.24,3.47
2024,2025-01-18,Atalanta,Napoli,2.0,3.0,-1,0.0,3.0,2.32,3.24,3.21
2024,2025-01-17,Roma,Genoa,3.0,1.0,1,3.0,0.0,1.49,4.18,7.13
2024,2025-01-15,Inter,Bologna,2.0,2.0,0,1.0,1.0,1.47,4.45,6.85
2024,2025-01-14,Como,Milan,1.0,2.0,-1,0.0,3.0,4.02,3.57,1.93
2024,2025-01-14,Atalanta,Juventus,1.0,1.0,0,1.0,1.0,2.11,3.2,3.81
2024,2025-01-13,Monza,Fiorentina,2.0,1.0,1,3.0,0.0,4.14,3.57,1.87
2024,2025-01-12,Genoa,Parma,1.0,0.0,1,3.0,0.0,1.96,3.54,3.81
2024,2025-01-12,Venezia,Inter,0.0,1.0,-1,0.0,3.0,10.35,5.73,1.28
2024,2025-01-12,Bologna,Roma,2.0,2.0,0,1.0,1.0,2.77,3.23,2.61
2024,2025-01-12,Napoli,Verona,2.0,0.0,1,3.0,0.0,1.24,6.06,12.0
2024,2025-01-11,Empoli,Lecce,1.0,3.0,-1,0.0,3.0,2.04,3.12,4.13
2024,2025-01-11,Udinese,Atalanta,0.0,0.0,0,1.0,1.0,5.03,4.0,1.65
2024,2025-01-11,Torino,Juventus,1.0,1.0,0,1.0,1.0,4.8,3.23,1.87
2024,2025-01-11,Milan,Cagliari,1.0,1.0,0,1.0,1.0,1.33,5.31,8.99
2024,2025-01-10,Lazio,Como,1.0,1.0,0,1.0,1.0,1.92,3.47,4.11
2024,2025-01-05,Monza,Cagliari,1.0,2.0,-1,0.0,3.0,2.44,3.22,3.01
2024,2025-01-05,Lecce,Genoa,0.0,0.0,0,1.0,1.0,2.65,2.99,2.93
2024,2025-01-05,Torino,Parma,0.0,0.0,0,1.0,1.0,1.88,3.5,4.25
2024,2025-01-05,Roma,Lazio,2.0,0.0,1,3.0,0.0,2.52,3.17,2.92
2024,2025-01-04,Venezia,Empoli,1.0,1.0,0,1.0,1.0,2.33,3.14,3.29
2024,2025-01-04,Fiorentina,Napoli,0.0,3.0,-1,0.0,3.0,2.92,3.19,2.53
2024,2025-01-04,Verona,Udinese,0.0,0.0,0,1.0,1.0,3.08,3.02,2.52
2024,2024-12-30,Como,Lecce,2.0,0.0,1,3.0,0.0,1.73,3.7,4.95
2024,2024-12-30,Bologna,Verona,2.0,3.0,-1,0.0,3.0,1.5,4.15,6.73
2024,2024-12-29,Udinese,Torino,2.0,2.0,0,1.0,1.0,2.23,3.12,3.52
2024,2024-12-29,Napoli,Venezia,1.0,0.0,1,3.0,0.0,1.27,5.84,10.81
2024,2024-12-29,Juventus,Fiorentina,2.0,2.0,0,1.0,1.0,1.93,3.4,4.14
2024,2024-12-29,Milan,Roma,1.0,1.0,0,1.0,1.0,2.22,3.44,3.21
2024,2024-12-28,Empoli,Genoa,1.0,2.0,-1,0.0,3.0,2.55,2.9,3.2
2024,2024-12-28,Parma,Monza,2.0,1.0,1,3.0,0.0,2.3,3.47,3.04
2024,2024-12-28,Cagliari,Inter,0.0,3.0,-1,0.0,3.0,6.91,4.73,1.44
2024,2024-12-28,Lazio,Atalanta,1.0,1.0,0,1.0,1.0,2.93,3.37,2.43
2024,2024-12-23,Fiorentina,Udinese,1.0,2.0,-1,0.0,3.0,1.6,3.98,5.64
2024,2024-12-23,Inter,Como,2.0,0.0,1,3.0,0.0,1.23,6.4,12.33
2024,2024-12-22,Roma,Parma,5.0,0.0,1,3.0,0.0,1.53,4.31,6.0
2024,2024-12-22,Venezia,Cagliari,2.0,1.0,1,3.0,0.0,2.5,3.31,2.9
2024,2024-12-22,Atalanta,Empoli,3.0,2.0,1,3.0,0.0,1.28,5.62,10.84
2024,2024-12-22,Monza,Juventus,1.0,2.0,-1,0.0,3.0,5.83,3.6,1.66
2024,2024-12-21,Torino,Bologna,0.0,2.0,-1,0.0,3.0,3.32,2.9,2.48
2024,2024-12-21,Genoa,Napoli,1.0,2.0,-1,0.0,3.0,5.26,3.67,1.7
2024,2024-12-21,Lecce,Lazio,1.0,2.0,-1,0.0,3.0,4.93,3.62,1.75
2024,2024-12-20,Verona,Milan,0.0,1.0,-1,0.0,3.0,5.49,4.1,1.61
2024,2024-12-16,Lazio,Inter,0.0,6.0,-1,0.0,3.0,3.54,3.37,2.12
2024,2024-12-15,Lecce,Monza,2.0,1.0,1,3.0,0.0,2.51,3.07,3.08
2024,2024-12-15,Bologna,Fiorentina,1.0,0.0,1,3.0,0.0,2.71,3.11,2.77
2024,2024-12-15,Parma,Verona,2.0,3.0,-1,0.0,3.0,1.87,3.64,4.18
2024,2024-12-15,Como,Roma,2.0,0.0,1,3.0,0.0,3.32,3.3,2.24
2024,2024-12-15,Milan,Genoa,0.0,0.0,0,1.0,1.0,1.35,5.08,8.68
2024,2024-12-14,Cagliari,Atalanta,0.0,1.0,-1,0.0,3.0,5.63,4.36,1.55
2024,2024-12-14,Udinese,Napoli,1.0,3.0,-1,0.0,3.0,5.06,3.51,1.76
2024,2024-12-14,Juventus,Venezia,2.0,2.0,0,1.0,1.0,1.32,5.09,10.12
2024,2024-12-13,Empoli,Torino,0.0,1.0,-1,0.0,3.0,2.7,2.86,3.06
2024,2024-12-09,Monza,Udinese,1.0,2.0,-1,0.0,3.0,2.7,3.04,2.85
2024,2024-12-08,Fiorentina,Cagliari,1.0,0.0,1,3.0,0.0,1.51,4.45,6.03
2024,2024-12-08,Verona,Empoli,1.0,4.0,-1,0.0,3.0,2.57,2.84,3.24
2024,2024-12-08,Venezia,Como,2.0,2.0,0,1.0,1.0,2.76,3.32,2.6
2024,2024-12-08,Napoli,Lazio,0.0,1.0,-1,0.0,3.0,1.9,3.47,4.26
2024,2024-12-07,Genoa,Torino,0.0,0.0,0,1.0,1.0,2.49,3.07,3.13
2024,2024-12-07,Juventus,Bologna,2.0,2.0,0,1.0,1.0,1.7,3.6,5.51
2024,2024-12-07,Roma,Lecce,4.0,1.0,1,3.0,0.0,1.57,4.03,6.2
2024,2024-12-06,Inter,Parma,3.0,1.0,1,3.0,0.0,1.18,7.93,13.75
2024,2024-12-06,Atalanta,Milan,2.0,1.0,1,3.0,0.0,2.16,3.48,3.39
2024,2024-12-02,Roma,Atalanta,0.0,2.0,-1,0.0,3.0,3.19,3.46,2.24
2024,2024-12-01,Udinese,Genoa,0.0,2.0,-1,0.0,3.0,2.02,3.33,3.98
2024,2024-12-01,Parma,Lazio,3.0,1.0,1,3.0,0.0,4.1,3.87,1.83
2024,2024-12-01,Torino,Napoli,0.0,1.0,-1,0.0,3.0,4.91,3.45,1.8
2024,2024-12-01,Lecce,Juventus,1.0,1.0,0,1.0,1.0,5.44,3.6,1.7
2024,2024-11-30,Como,Monza,1.0,1.0,0,1.0,1.0,2.06,3.29,3.9
2024,2024-11-30,Milan,Empoli,3.0,0.0,1,3.0,0.0,1.37,4.97,8.81
2024,2024-11-30,Bologna,Venezia,3.0,0.0,1,3.0,0.0,1.67,3.89,5.31
2024,2024-11-29,Cagliari,Verona,1.0,0.0,1,3.0,0.0,1.96,3.45,4.08
2024,2024-11-25,Empoli,Udinese,1.0,1.0,0,1.0,1.0,2.85,2.86,2.87
2024,2024-11-25,Venezia,Lecce,0.0,1.0,-1,0.0,3.0,2.33,3.27,3.18
2024,2024-11-24,Genoa,Cagliari,2.0,2.0,0,1.0,1.0,2.63,3.17,2.87
2024,2024-11-24,Como,Fiorentina,0.0,2.0,-1,0.0,3.0,3.2,3.23,2.35
2024,2024-11-24,Torino,Monza,1.0,1.0,0,1.0,1.0,2.06,3.03,4.3
2024,2024-11-24,Napoli,Roma,1.0,0.0,1,3.0,0.0,1.75,3.61,4.98
2024,2024-11-24,Lazio,Bologna,3.0,0.0,1,3.0,0.0,1.91,3.42,4.35
2024,2024-11-23,Verona,Inter,0.0,5.0,-1,0.0,3.0,7.99,5.16,1.38
2024,2024-11-23,Milan,Juventus,0.0,0.0,0,1.0,1.0,2.2,3.27,3.53
2024,2024-11-23,Parma,Atalanta,1.0,3.0,-1,0.0,3.0,4.95,4.27,1.64
2024,2024-11-10,Atalanta,Udinese,2.0,1.0,1,3.0,0.0,1.38,4.99,8.11
2024,2024-11-10,Fiorentina,Verona,3.0,1.0,1,3.0,0.0,1.45,4.58,7.14
2024,2024-11-10,Roma,Bologna,2.0,3.0,-1,0.0,3.0,2.11,3.32,3.66
2024,2024-11-10,Monza,Lazio,0.0,1.0,-1,0.0,3.0,4.42,3.53,1.85
2024,2024-11-10,Inter,Napoli,1.0,1.0,0,1.0,1.0,1.88,3.66,4.11
2024,2024-11-09,Venezia,Parma,1.0,2.0,-1,0.0,3.0,2.56,3.43,2.75
2024,2024-11-09,Cagliari,Milan,3.0,3.0,0,1.0,1.0,5.31,4.14,1.61
2024,2024-11-09,Juventus,Torino,2.0,0.0,1,3.0,0.0,1.58,3.89,6.5
2024,2024-11-08,Lecce,Empoli,1.0,1.0,0,1.0,1.0,2.44,2.93,3.4
2024,2024-11-07,Genoa,Como,1.0,1.0,0,1.0,1.0,3.04,3.14,2.48
2024,2024-11-04,Empoli,Como,1.0,0.0,1,3.0,0.0,2.74,3.16,2.72
2024,2024-11-04,Parma,Genoa,0.0,1.0,-1,0.0,3.0,1.88,3.64,4.14
2024,2024-11-04,Lazio,Cagliari,2.0,1.0,1,3.0,0.0,1.51,4.23,6.56
2024,2024-11-03,Napoli,Atalanta,0.0,3.0,-1,0.0,3.0,2.09,3.44,3.6
2024,2024-11-03,Torino,Fiorentina,0.0,1.0,-1,0.0,3.0,3.27,3.25,2.3
2024,2024-11-03,Verona,Roma,3.0,2.0,1,3.0,0.0,4.59,3.6,1.81
2024,2024-11-03,Inter,Venezia,1.0,0.0,1,3.0,0.0,1.16,8.01,15.57
