season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
2024,2025-05-10,ATHM,RSO,0,1,-1,0.0,3.0,1.68,3.83,5.18
2024,2025-05-09,LASP,RAYO,1,1,0,1.0,1.0,2.47,3.29,2.98
2024,2025-05-05,GIR,MALL,1,2,-1,0.0,3.0,2.02,3.2,4.07
2024,2025-05-04,RMA,CEL,7,0,1,3.0,0.0,1.36,5.64,7.26
2024,2025-05-04,SEV,LEG,1,1,0,1.0,1.0,1.79,3.41,4.99
2024,2025-05-04,ESP,BET,2,1,1,3.0,0.0,3.37,2.98,2.39
2024,2025-05-04,RSO,ATHB,2,1,1,3.0,0.0,2.47,3.14,3.04
2024,2025-05-03,ALA,ATHM,1,2,-1,0.0,3.0,3.76,3.15,2.14
2024,2025-05-03,VIL,OSA,1,1,0,1.0,1.0,1.54,4.4,5.77
2024,2025-05-03,LASP,VLC,1,1,0,1.0,1.0,2.59,3.34,2.73
2024,2025-05-03,VLLD,BARC,1,2,-1,0.0,3.0,14.72,8.53,1.15
2024,2025-05-02,RAYO,GET,1,0,1,3.0,0.0,2.42,2.98,3.38
2024,2025-04-27,VIL,ESP,1,1,0,1.0,1.0,1.44,4.85,6.28
2024,2025-04-24,LEG,GIR,3,0,1,3.0,0.0,2.76,3.05,2.77
2024,2025-04-24,OSA,SEV,1,1,0,1.0,1.0,2.49,3.03,3.15
2024,2025-04-24,ATHM,RAYO,4,2,1,3.0,0.0,1.55,4.03,6.28
2024,2025-04-24,BET,VLLD,0,1,-1,0.0,3.0,1.19,7.04,14.88
2024,2025-04-23,ATHB,LASP,2,2,0,1.0,1.0,1.36,5.0,8.48
2024,2025-04-23,CEL,VIL,1,2,-1,0.0,3.0,2.52,3.41,2.77
2024,2025-04-23,ALA,RSO,1,0,1,3.0,0.0,2.37,3.04,3.32
2024,2025-04-23,GET,RMA,0,1,-1,0.0,3.0,4.7,3.64,1.77
2024,2025-04-22,VLC,ESP,0,1,-1,0.0,3.0,1.98,3.34,4.13
2024,2025-04-22,BARC,MALL,3,2,1,3.0,0.0,1.23,6.61,12.07
2024,2025-04-21,GIR,BET,0,0,0,1.0,1.0,2.83,3.39,2.49
2024,2025-04-20,VLLD,OSA,2,1,1,3.0,0.0,4.5,3.49,1.84
2024,2025-04-20,VIL,RSO,0,2,-1,0.0,3.0,1.7,3.85,4.94
2024,2025-04-20,SEV,ALA,1,0,1,3.0,0.0,2.07,3.07,4.14
2024,2025-04-20,RMA,ATHB,2,1,1,3.0,0.0,1.67,3.94,5.04
2024,2025-04-19,RAYO,VLC,1,2,-1,0.0,3.0,2.29,3.13,3.37
2024,2025-04-19,BARC,CEL,3,0,1,3.0,0.0,1.3,6.1,8.61
2024,2025-04-19,MALL,LEG,2,0,1,3.0,0.0,1.88,3.15,4.93
2024,2025-04-19,LASP,ATHM,1,1,0,1.0,1.0,5.79,4.2,1.56
2024,2025-04-18,ESP,GET,1,0,1,3.0,0.0,2.8,2.74,3.05
2024,2025-04-14,ATHM,VLLD,2,1,1,3.0,0.0,1.13,8.56,19.92
2024,2025-04-13,OSA,GIR,3,1,1,3.0,0.0,2.46,3.2,3.02
2024,2025-04-13,ALA,RMA,3,1,1,3.0,0.0,5.23,4.13,1.62
2024,2025-04-13,BET,VIL,1,2,-1,0.0,3.0,2.32,3.52,2.98
2024,2025-04-13,ATHB,RAYO,2,1,1,3.0,0.0,1.76,3.44,5.16
2024,2025-04-12,RSO,MALL,1,1,0,1.0,1.0,1.76,3.37,5.38
2024,2025-04-12,GET,LASP,1,1,0,1.0,1.0,1.78,3.44,5.1
2024,2025-04-12,CEL,ESP,2,1,1,3.0,0.0,1.64,3.81,5.69
2024,2025-04-12,LEG,BARC,1,1,0,1.0,1.0,8.41,5.94,1.31
2024,2025-04-11,VLC,SEV,5,0,1,3.0,0.0,2.34,3.12,3.36
2024,2025-04-07,LEG,OSA,1,0,1,3.0,0.0,2.71,3.1,2.79
2024,2025-04-06,LASP,RSO,2,1,1,3.0,0.0,3.18,3.18,2.38
2024,2025-04-06,SEV,ATHM,1,0,1,3.0,0.0,3.41,3.29,2.21
2024,2025-04-06,VLLD,GET,3,1,1,3.0,0.0,4.62,3.18,1.93
2024,2025-04-06,VIL,ATHB,1,0,1,3.0,0.0,2.22,3.38,3.28
2024,2025-04-05,GIR,ALA,0,0,0,1.0,1.0,2.08,3.36,3.69
2024,2025-04-05,RMA,VLC,1,1,0,1.0,1.0,1.3,5.68,9.44
2024,2025-04-05,MALL,CEL,1,1,0,1.0,1.0,2.68,3.09,2.85
2024,2025-04-05,BARC,BET,0,1,-1,0.0,3.0,1.37,5.5,7.35
2024,2025-04-04,RAYO,ESP,0,0,0,1.0,1.0,1.69,3.55,5.88
2024,2025-03-31,CEL,LASP,0,2,-1,0.0,3.0,1.57,4.17,5.64
2024,2025-03-30,GET,VIL,4,1,1,3.0,0.0,3.28,3.14,2.35
2024,2025-03-30,BARC,GIR,0,5,-1,0.0,3.0,1.24,6.72,10.69
2024,2025-03-30,ATHB,OSA,4,1,1,3.0,0.0,1.46,4.33,7.33
2024,2025-03-30,VLC,MALL,0,2,-1,0.0,3.0,2.17,3.15,3.69
2024,2025-03-30,BET,SEV,4,2,1,3.0,0.0,1.89,3.52,4.26
2024,2025-03-29,RSO,VLLD,2,1,1,3.0,0.0,1.34,4.81,10.49
2024,2025-03-29,ESP,ATHM,4,0,1,3.0,0.0,5.87,3.81,1.62
2024,2025-03-29,ALA,RAYO,0,2,-1,0.0,3.0,2.19,2.99,3.89
2024,2025-03-29,RMA,LEG,0,1,-1,0.0,3.0,1.15,8.37,17.3
2024,2025-03-27,BARC,OSA,1,0,1,3.0,0.0,1.28,6.34,8.82
2024,2025-03-16,LEG,BET,0,1,-1,0.0,3.0,3.77,3.33,2.06
2024,2025-03-16,SEV,ATHB,1,1,0,1.0,1.0,2.96,3.15,2.54
2024,2025-03-16,OSA,GET,1,3,-1,0.0,3.0,2.32,2.94,3.6
2024,2025-03-16,RAYO,RSO,1,3,-1,0.0,3.0,2.49,3.08,3.12
2024,2025-03-16,ATHM,BARC,1,0,1,3.0,0.0,3.03,3.64,2.25
2024,2025-03-15,VLLD,CEL,2,2,0,1.0,1.0,5.07,3.88,1.69
2024,2025-03-15,MALL,ESP,0,1,-1,0.0,3.0,1.82,3.37,4.91
2024,2025-03-15,VIL,RMA,2,0,1,3.0,0.0,3.05,3.9,2.16
2024,2025-03-15,GIR,VLC,1,0,1,3.0,0.0,1.98,3.53,3.87
2024,2025-03-14,LASP,ALA,0,2,-1,0.0,3.0,2.91,3.02,2.7
2024,2025-03-10,ESP,GIR,1,2,-1,0.0,3.0,3.13,3.22,2.39
2024,2025-03-09,GET,ATHM,2,5,-1,0.0,3.0,4.48,3.1,1.98
2024,2025-03-09,RMA,RAYO,1,1,0,1.0,1.0,1.28,5.97,10.23
2024,2025-03-09,ATHB,MALL,1,1,0,1.0,1.0,1.63,3.73,6.01
2024,2025-03-09,BET,LASP,1,2,-1,0.0,3.0,1.45,4.61,7.02
2024,2025-03-09,RSO,SEV,1,0,1,3.0,0.0,2.2,3.15,3.59
2024,2025-03-08,CEL,LEG,3,2,1,3.0,0.0,1.56,4.04,6.37
2024,2025-03-08,ALA,VIL,1,2,-1,0.0,3.0,3.07,3.32,2.4
2024,2025-03-08,VLC,VLLD,1,2,-1,0.0,3.0,1.39,4.5,9.27
2024,2025-03-02,LEG,GET,1,1,0,1.0,1.0,3.21,2.74,2.67
2024,2025-03-02,BARC,RSO,0,0,0,1.0,1.0,1.26,5.97,11.44
2024,2025-03-02,MALL,ALA,2,1,1,3.0,0.0,2.27,3.05,3.57
2024,2025-03-02,OSA,VLC,0,0,0,1.0,1.0,2.31,3.16,3.32
2024,2025-03-01,GIR,CEL,1,2,-1,0.0,3.0,2.17,3.51,3.31
2024,2025-03-01,RAYO,SEV,1,2,-1,0.0,3.0,2.3,3.23,3.31
2024,2025-03-01,BET,RMA,3,1,1,3.0,0.0,4.41,4.07,1.74
2024,2025-03-01,ATHM,ATHB,2,0,1,3.0,0.0,2.04,3.44,3.78
2024,2025-02-28,VLLD,LASP,1,0,1,3.0,0.0,3.14,3.21,2.43
2024,2025-02-24,SEV,MALL,0,0,0,1.0,1.0,2.09,3.17,3.93
2024,2025-02-23,ATHB,VLLD,0,2,-1,0.0,3.0,1.16,7.34,18.55
2024,2025-02-23,RMA,GIR,1,3,-1,0.0,3.0,1.28,6.26,9.32
2024,2025-02-23,GET,BET,1,1,0,1.0,1.0,2.61,3.06,2.95
2024,2025-02-23,RSO,LEG,0,1,-1,0.0,3.0,1.55,3.79,7.03
2024,2025-02-22,ALA,ESP,1,3,-1,0.0,3.0,1.8,3.38,5.22
2024,2025-02-22,RAYO,VIL,4,0,1,3.0,0.0,2.98,3.42,2.39
2024,2025-02-22,VLC,ATHM,2,1,1,3.0,0.0,4.35,3.42,1.91
2024,2025-02-22,LASP,BARC,1,0,1,3.0,0.0,10.33,6.79,1.24
2024,2025-02-21,CEL,OSA,2,2,0,1.0,1.0,1.7,3.8,5.2
2024,2025-02-17,BARC,RAYO,1,1,0,1.0,1.0,1.2,7.43,12.37
2024,2025-02-16,ESP,ATHB,0,3,-1,0.0,3.0,5.22,3.52,1.75
2024,2025-02-16,VLLD,SEV,0,0,0,1.0,1.0,4.01,3.38,1.99
2024,2025-02-16,MALL,LASP,1,2,-1,0.0,3.0,1.73,3.53,5.29
2024,2025-02-16,BET,RSO,2,0,1,3.0,0.0,2.54,3.1,3.0
2024,2025-02-15,LEG,ALA,0,2,-1,0.0,3.0,3.19,2.92,2.57
2024,2025-02-15,OSA,RMA,1,0,1,3.0,0.0,5.58,4.32,1.57
2024,2025-02-15,ATHM,CEL,4,0,1,3.0,0.0,1.42,4.64,7.71
2024,2025-02-15,VIL,VLC,1,0,1,3.0,0.0,1.53,4.43,5.96
2024,2025-02-14,GIR,GET,2,2,0,1.0,1.0,1.98,3.22,4.44
2024,2025-02-10,MALL,OSA,1,1,0,1.0,1.0,2.02,3.15,4.22
2024,2025-02-09,ALA,GET,3,2,1,3.0,0.0,2.32,2.9,3.63
2024,2025-02-09,VLC,LEG,1,1,0,1.0,1.0,1.74,3.43,5.39
2024,2025-02-09,RSO,ESP,3,0,1,3.0,0.0,1.59,3.81,6.29
2024,2025-02-09,SEV,BARC,0,0,0,1.0,1.0,5.47,4.63,1.54
2024,2025-02-08,CEL,BET,3,0,1,3.0,0.0,2.31,3.35,3.16
2024,2025-02-08,ATHB,GIR,1,1,0,1.0,1.0,1.67,3.84,5.29
2024,2025-02-08,LASP,VIL,0,0,0,1.0,1.0,4.51,4.04,1.73
2024,2025-02-08,RMA,ATHM,1,0,1,3.0,0.0,1.88,3.68,4.13
2024,2025-02-07,RAYO,VLLD,7,0,1,3.0,0.0,1.49,4.25,7.3
2024,2025-02-03,GIR,LASP,3,1,1,3.0,0.0,1.62,4.1,5.29
2024,2025-02-02,BARC,ALA,0,0,0,1.0,1.0,1.19,7.52,13.89
2024,2025-02-02,VLC,CEL,1,1,0,1.0,1.0,2.37,3.13,3.24
2024,2025-02-02,OSA,RSO,1,3,-1,0.0,3.0,3.02,2.97,2.6
2024,2025-02-02,BET,ATHB,1,3,-1,0.0,3.0,2.98,3.26,2.46
2024,2025-02-01,GET,SEV,0,0,0,1.0,1.0,2.49,2.92,3.3
2024,2025-02-01,VIL,VLLD,1,0,1,3.0,0.0,1.23,6.59,11.97
2024,2025-02-01,ATHM,MALL,0,0,0,1.0,1.0,1.41,4.34,8.9
2024,2025-02-01,ESP,RMA,0,2,-1,0.0,3.0,9.57,5.49,1.31
2024,2025-01-31,LEG,RAYO,1,4,-1,0.0,3.0,3.23,2.99,2.48
2024,2025-01-27,ALA,CEL,0,1,-1,0.0,3.0,2.66,3.1,2.85
2024,2025-01-26,RAYO,GIR,1,1,0,1.0,1.0,2.72,3.06,2.82
2024,2025-01-26,RSO,GET,3,2,1,3.0,0.0,1.76,3.21,5.81
2024,2025-01-26,ATHB,LEG,0,1,-1,0.0,3.0,1.38,4.67,9.14
2024,2025-01-26,BARC,VLC,3,0,1,3.0,0.0,1.2,7.06,12.73
2024,2025-01-25,MALL,BET,1,0,1,3.0,0.0,2.3,3.05,3.48
2024,2025-01-25,ATHM,VIL,1,1,0,1.0,1.0,1.7,4.09,4.61
2024,2025-01-25,SEV,ESP,1,2,-1,0.0,3.0,1.71,3.75,5.06
2024,2025-01-25,VLLD,RMA,1,3,-1,0.0,3.0,10.64,6.31,1.25
2024,2025-01-24,LASP,OSA,2,1,1,3.0,0.0,2.52,3.13,3.04
2024,2025-01-20,VIL,MALL,1,1,0,1.0,1.0,1.73,3.68,5.04
2024,2025-01-19,CEL,ATHB,3,0,1,3.0,0.0,2.83,3.14,2.64
2024,2025-01-19,RMA,LASP,4,1,1,3.0,0.0,1.15,8.44,16.41
2024,2025-01-19,OSA,RAYO,1,1,0,1.0,1.0,2.18,3.11,3.68
2024,2025-01-19,VLC,RSO,1,1,0,1.0,1.0,3.1,3.05,2.51
2024,2025-01-18,GIR,SEV,2,0,1,3.0,0.0,1.94,3.55,3.96
2024,2025-01-18,LEG,ATHM,1,1,0,1.0,1.0,7.03,4.15,1.5
2024,2025-01-18,BET,ALA,2,1,1,3.0,0.0,1.75,3.68,4.81
2024,2025-01-18,GET,BARC,0,2,-1,0.0,3.0,6.51,4.35,1.5
2024,2025-01-17,ESP,VLLD,1,1,0,1.0,1.0,1.81,3.36,5.12
2024,2025-01-13,RSO,VIL,2,1,1,3.0,0.0,1.94,3.48,4.0
2024,2025-01-12,LASP,GET,2,0,1,3.0,0.0,2.49,2.93,3.24
2024,2025-01-12,ATHM,OSA,0,1,-1,0.0,3.0,1.31,5.3,10.29
2024,2025-01-11,ALA,GIR,1,0,1,3.0,0.0,2.77,3.13,2.7
2024,2025-01-11,VLLD,BET,0,1,-1,0.0,3.0,4.48,3.47,1.85
2024,2025-01-11,ESP,LEG,5,0,1,3.0,0.0,2.09,3.03,4.07
2024,2025-01-11,SEV,VLC,1,3,-1,0.0,3.0,2.0,3.42,3.85
2024,2025-01-10,RAYO,CEL,4,0,1,3.0,0.0,2.81,3.07,2.74
2024,2025-01-03,VLC,RMA,3,0,1,3.0,0.0,7.11,4.67,1.44
2024,2024-12-22,VLC,ALA,2,0,1,3.0,0.0,2.28,3.04,3.52
2024,2024-12-22,RMA,SEV,1,0,1,3.0,0.0,1.34,5.53,8.21
2024,2024-12-22,LASP,ESP,2,0,1,3.0,0.0,1.84,3.54,4.45
2024,2024-12-22,LEG,VIL,1,2,-1,0.0,3.0,4.1,3.47,1.94
2024,2024-12-22,BET,RAYO,0,3,-1,0.0,3.0,1.8,3.54,4.69
2024,2024-12-21,GET,MALL,1,0,1,3.0,0.0,2.31,2.76,3.93
2024,2024-12-21,CEL,RSO,1,1,0,1.0,1.0,2.92,3.11,2.6
2024,2024-12-21,OSA,ATHB,0,1,-1,0.0,3.0,3.76,3.2,2.12
2024,2024-12-21,BARC,ATHM,2,1,1,3.0,0.0,1.89,3.88,3.85
2024,2024-12-20,GIR,VLLD,1,2,-1,0.0,3.0,1.39,4.83,8.26
2024,2024-12-18,ESP,VLC,1,1,0,1.0,1.0,2.65,2.95,3.02
2024,2024-12-18,VIL,RAYO,3,0,1,3.0,0.0,1.83,3.65,4.4
2024,2024-12-15,ATHM,GET,2,3,-1,0.0,3.0,1.4,4.3,9.61
2024,2024-12-15,ALA,ATHB,1,4,-1,0.0,3.0,3.66,3.15,2.17
2024,2024-12-15,RSO,LASP,1,1,0,1.0,1.0,1.42,4.31,8.55
2024,2024-12-15,VIL,BET,1,0,1,3.0,0.0,1.79,3.89,4.3
2024,2024-12-15,BARC,LEG,7,0,1,3.0,0.0,1.13,8.85,18.38
2024,2024-12-14,ESP,OSA,4,1,1,3.0,0.0,2.82,3.14,2.66
2024,2024-12-14,MALL,GIR,3,3,0,1.0,1.0,2.36,3.05,3.37
2024,2024-12-14,SEV,CEL,1,5,-1,0.0,3.0,2.27,3.31,3.28
2024,2024-12-14,RAYO,RMA,2,1,1,3.0,0.0,5.79,4.01,1.6
2024,2024-12-13,VLLD,VLC,2,0,1,3.0,0.0,3.23,3.05,2.44
2024,2024-12-09,GET,ESP,0,0,0,1.0,1.0,1.8,3.17,5.61
2024,2024-12-08,LEG,RSO,1,0,1,3.0,0.0,4.61,3.15,1.94
2024,2024-12-08,ATHB,VIL,1,1,0,1.0,1.0,1.96,3.7,3.72
2024,2024-12-08,OSA,ALA,2,3,-1,0.0,3.0,2.08,3.35,3.72
2024,2024-12-08,ATHM,SEV,4,2,1,3.0,0.0,1.38,4.84,8.57
2024,2024-12-07,LASP,VLLD,2,0,1,3.0,0.0,1.8,3.65,4.64
2024,2024-12-07,BET,BARC,4,0,1,3.0,0.0,5.11,4.5,1.6
2024,2024-12-07,VLC,RAYO,0,1,-1,0.0,3.0,2.25,2.98,3.81
2024,2024-12-07,GIR,RMA,1,2,-1,0.0,3.0,4.56,4.01,1.73
2024,2024-12-06,CEL,MALL,0,2,-1,0.0,3.0,1.89,3.36,4.62
2024,2024-12-04,ATHB,RMA,0,0,0,1.0,1.0,3.14,3.5,2.28
2024,2024-12-03,MALL,BARC,1,1,0,1.0,1.0,6.11,4.38,1.53
2024,2024-12-02,SEV,OSA,2,0,1,3.0,0.0,2.14,3.36,3.52
2024,2024-12-01,VIL,GIR,0,0,0,1.0,1.0,1.86,3.84,4.0
2024,2024-12-01,RMA,GET,2,4,-1,0.0,3.0,1.36,4.75,9.5
2024,2024-12-01,RAYO,ATHB,2,1,1,3.0,0.0,2.84,3.08,2.69
2024,2024-12-01,RSO,BET,3,0,1,3.0,0.0,1.79,3.58,4.78
2024,2024-11-30,BARC,LASP,0,1,-1,0.0,3.0,1.16,8.92,14.85
2024,2024-11-30,ALA,LEG,1,1,0,1.0,1.0,1.83,3.27,5.19
2024,2024-11-30,ESP,CEL,1,1,0,1.0,1.0,3.31,3.33,2.26
2024,2024-11-30,VLLD,ATHM,1,1,0,1.0,1.0,6.33,4.07,1.56
2024,2024-11-29,MALL,VLC,0,2,-1,0.0,3.0,2.04,2.94,4.67
2024,2024-11-24,OSA,VIL,2,0,1,3.0,0.0,2.59,3.45,2.7
2024,2024-11-24,SEV,RAYO,0,0,0,1.0,1.0,2.32,3.23,3.28
2024,2024-11-24,LEG,RMA,0,0,0,1.0,1.0,8.26,4.66,1.4
2024,2024-11-24,ATHB,RSO,0,2,-1,0.0,3.0,2.25,3.04,3.65
2024,2024-11-23,VLC,BET,3,2,1,3.0,0.0,2.97,3.06,2.63
2024,2024-11-23,ATHM,ALA,1,2,-1,0.0,3.0,1.36,4.86,9.9
2024,2024-11-23,GIR,ESP,2,2,0,1.0,1.0,1.67,3.91,5.3
2024,2024-11-23,LASP,MALL,2,2,0,1.0,1.0,2.96,2.94,2.72
2024,2024-11-23,CEL,BARC,2,1,1,3.0,0.0,4.58,4.44,1.67
2024,2024-11-22,GET,VLLD,1,0,1,3.0,0.0,1.67,3.44,6.48
2024,2024-11-10,BET,CEL,1,0,1,3.0,0.0,2.0,3.54,3.77
2024,2024-11-10,MALL,ATHM,0,0,0,1.0,1.0,3.74,3.02,2.24
2024,2024-11-10,GET,GIR,1,4,-1,0.0,3.0,2.46,3.1,3.15
2024,2024-11-10,VLLD,ATHB,1,0,1,3.0,0.0,4.53,3.42,1.87
2024,2024-11-10,RSO,BARC,1,0,1,3.0,0.0,4.75,4.1,1.68
2024,2024-11-09,RMA,OSA,2,1,1,3.0,0.0,1.19,7.32,13.91
2024,2024-11-09,VIL,ALA,0,1,-1,0.0,3.0,1.63,4.14,5.27
2024,2024-11-09,LEG,SEV,0,1,-1,0.0,3.0,2.92,3.06,2.66
2024,2024-11-08,RAYO,LASP,4,3,1,3.0,0.0,1.88,3.43,4.56
2024,2024-11-04,CEL,GET,0,2,-1,0.0,3.0,1.96,3.27,4.36
2024,2024-11-03,ATHM,LASP,2,2,0,1.0,1.0,1.27,5.92,11.1
2024,2024-11-03,BARC,ESP,1,1,0,1.0,1.0,1.12,10.76,17.94
2024,2024-11-03,SEV,RSO,1,0,1,3.0,0.0,2.94,3.05,2.64
2024,2024-11-03,ATHB,BET,2,1,1,3.0,0.0,1.93,3.5,4.09
2024,2024-11-02,OSA,VLLD,1,2,-1,0.0,3.0,1.63,3.79,6.02
2024,2024-11-02,GIR,LEG,1,5,-1,0.0,3.0,1.71,3.64,5.43
2024,2024-11-01,ALA,MALL,2,2,0,1.0,1.0,2.38,2.97,3.5
2024,2024-10-28,MALL,ATHB,2,0,1,3.0,0.0,3.0,2.98,2.64
2024,2024-10-27,LEG,CEL,0,3,-1,0.0,3.0,3.28,3.18,2.36
2024,2024-10-27,GET,VLC,0,1,-1,0.0,3.0,2.19,2.93,4.02
2024,2024-10-27,BET,ATHM,1,0,1,3.0,0.0,3.19,3.22,2.37
2024,2024-10-27,RSO,OSA,1,1,0,1.0,1.0,1.79,3.63,4.69
2024,2024-10-26,VLLD,VIL,1,1,0,1.0,1.0,3.61,3.68,2.02
2024,2024-10-26,RAYO,ALA,0,1,-1,0.0,3.0,2.26,3.09,3.6
2024,2024-10-26,LASP,GIR,0,1,-1,0.0,3.0,2.87,3.42,2.49
2024,2024-10-26,RMA,BARC,0,0,0,1.0,1.0,2.04,4.04,3.29
2024,2024-10-25,ESP,SEV,2,0,1,3.0,0.0,3.17,3.21,2.42
2024,2024-10-21,VLC,LASP,2,0,1,3.0,0.0,1.65,3.71,5.85
2024,2024-10-20,MALL,RAYO,1,0,1,3.0,0.0,2.1,3.07,4.08
2024,2024-10-20,ATHM,LEG,3,1,1,3.0,0.0,1.33,4.96,10.5
2024,2024-10-20,VIL,GET,1,1,0,1.0,1.0,1.73,3.77,4.9
2024,2024-10-20,BARC,SEV,1,2,-1,0.0,3.0,1.31,5.81,8.96
2024,2024-10-19,ATHB,ESP,5,1,1,3.0,0.0,1.46,4.32,7.98
2024,2024-10-19,OSA,BET,1,1,0,1.0,1.0,2.58,3.3,2.83
2024,2024-10-19,GIR,RSO,4,1,1,3.0,0.0,2.51,3.29,2.93
2024,2024-10-19,CEL,RMA,0,4,-1,0.0,3.0,5.24,4.37,1.61
2024,2024-10-18,ALA,VLLD,4,1,1,3.0,0.0,1.65,3.82,5.82
2024,2024-10-06,GIR,ATHB,1,2,-1,0.0,3.0,2.42,3.27,3.1
2024,2024-10-06,ALA,BARC,3,1,1,3.0,0.0,5.5,4.4,1.57
2024,2024-10-06,SEV,BET,1,0,1,3.0,0.0,2.52,3.21,2.97
2024,2024-10-06,RSO,ATHM,1,0,1,3.0,0.0,3.31,3.16,2.35
2024,2024-10-05,ESP,MALL,2,0,1,3.0,0.0,3.2,2.92,2.58
2024,2024-10-05,GET,OSA,1,2,-1,0.0,3.0,2.23,2.95,3.87
2024,2024-10-05,LASP,CEL,1,0,1,3.0,0.0,3.12,3.58,2.26
2024,2024-10-05,VLLD,RAYO,4,0,1,3.0,0.0,3.13,3.01,2.56
2024,2024-10-05,RMA,VIL,3,0,1,3.0,0.0,1.27,6.6,9.69
2024,2024-10-04,LEG,VLC,1,1,0,1.0,1.0,3.0,2.82,2.83
2024,2024-09-30,VIL,LASP,1,1,0,1.0,1.0,1.48,4.71,6.37
2024,2024-09-29,CEL,GIR,0,1,-1,0.0,3.0,2.16,3.65,3.26
2024,2024-09-29,ATHB,SEV,0,2,-1,0.0,3.0,1.72,3.83,4.9
2024,2024-09-29,BET,ESP,1,1,0,1.0,1.0,1.67,3.77,5.58
2024,2024-09-29,ATHM,RMA,0,1,-1,0.0,3.0,2.79,3.44,2.52
2024,2024-09-28,GET,ALA,1,0,1,3.0,0.0,2.63,2.8,3.27
2024,2024-09-28,RAYO,LEG,2,0,1,3.0,0.0,1.94,3.14,4.79
2024,2024-09-28,RSO,VLC,1,2,-1,0.0,3.0,1.91,3.29,4.62
2024,2024-09-28,OSA,BARC,0,0,0,1.0,1.0,6.38,4.76,1.47
2024,2024-09-27,VLLD,MALL,2,2,0,1.0,1.0,3.03,2.9,2.72
2024,2024-09-26,ESP,VIL,0,0,0,1.0,1.0,3.38,3.46,2.18
