season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
2024,2025-05-11,NOTF,LEIC,2,3,-1,0.0,3.0,1.33,5.34,8.83
2024,2025-05-11,TOT,CRY,0,3,-1,0.0,3.0,2.65,3.68,2.5
2024,2025-05-11,LIVP,ARS,0,3,-1,0.0,3.0,2.06,3.54,3.57
2024,2025-05-10,FUL,EVE,3,2,1,3.0,0.0,1.87,3.55,4.32
2024,2025-05-10,IPS,BRNT,4,4,0,1.0,1.0,4.94,4.2,1.65
2024,2025-05-10,SOU,MANC,4,1,1,3.0,0.0,13.37,7.58,1.19
2024,2025-05-10,WOLV,BHA,1,0,1,3.0,0.0,2.73,3.47,2.54
2024,2025-05-10,BOU,AVL,0,2,-1,0.0,3.0,2.45,3.68,2.71
2024,2025-05-05,CRY,NOTF,0,3,-1,0.0,3.0,2.29,3.38,3.15
2024,2025-05-04,BRNT,MANU,0,0,0,1.0,1.0,1.67,4.14,4.74
2024,2025-05-04,BHA,NEW,0,0,0,1.0,1.0,2.86,3.77,2.31
2024,2025-05-04,WHU,TOT,0,2,-1,0.0,3.0,2.1,3.73,3.31
2024,2025-05-04,CHE,LIVP,1,2,-1,0.0,3.0,2.18,3.71,3.14
2024,2025-05-03,AVL,FUL,1,2,-1,0.0,3.0,1.79,3.88,4.32
2024,2025-05-03,EVE,IPS,2,0,1,3.0,0.0,1.47,4.4,7.07
2024,2025-05-03,LEIC,SOU,0,2,-1,0.0,3.0,2.33,3.62,2.93
2024,2025-05-03,ARS,BOU,2,0,1,3.0,0.0,2.08,3.6,3.47
2024,2025-05-02,MANC,WOLV,2,1,1,3.0,0.0,1.4,5.14,7.49
2024,2025-05-01,NOTF,BRNT,0,0,0,1.0,1.0,2.17,3.55,3.27
2024,2025-04-27,BOU,MANU,2,1,1,3.0,0.0,1.67,4.13,4.77
2024,2025-04-27,LIVP,TOT,1,0,1,3.0,0.0,1.25,6.57,9.98
2024,2025-04-26,CHE,EVE,0,1,-1,0.0,3.0,1.58,4.08,5.91
2024,2025-04-26,BHA,WHU,1,2,-1,0.0,3.0,1.67,4.14,4.76
2024,2025-04-26,NEW,IPS,2,0,1,3.0,0.0,1.18,7.72,14.89
2024,2025-04-26,SOU,FUL,0,0,0,1.0,1.0,5.17,4.11,1.64
2024,2025-04-26,WOLV,LEIC,3,1,1,3.0,0.0,1.51,4.38,6.24
2024,2025-04-23,ARS,CRY,3,1,1,3.0,0.0,1.41,4.66,8.13
2024,2025-04-22,MANC,AVL,2,2,0,1.0,1.0,1.85,4.06,3.93
2024,2025-04-21,TOT,NOTF,2,1,1,3.0,0.0,2.47,3.71,2.66
2024,2025-04-20,FUL,CHE,0,1,-1,0.0,3.0,2.82,3.52,2.43
2024,2025-04-20,IPS,ARS,4,1,1,3.0,0.0,7.83,4.81,1.4
2024,2025-04-20,MANU,WOLV,2,3,-1,0.0,3.0,2.0,3.58,3.72
2024,2025-04-20,LEIC,LIVP,2,1,1,3.0,0.0,11.76,6.63,1.23
2024,2025-04-19,BRNT,BHA,0,2,-1,0.0,3.0,2.5,3.61,2.7
2024,2025-04-19,CRY,BOU,3,5,-1,0.0,3.0,2.54,3.54,2.69
2024,2025-04-19,EVE,MANC,0,3,-1,0.0,3.0,3.8,3.65,1.96
2024,2025-04-19,WHU,SOU,1,2,-1,0.0,3.0,1.49,4.49,6.44
2024,2025-04-19,AVL,NEW,0,1,-1,0.0,3.0,2.36,3.63,2.85
2024,2025-04-16,NEW,CRY,2,1,1,3.0,0.0,1.71,3.96,4.75
2024,2025-04-14,BOU,FUL,4,1,1,3.0,0.0,2.15,3.58,3.3
2024,2025-04-13,CHE,IPS,3,1,1,3.0,0.0,1.25,6.57,9.7
2024,2025-04-13,LIVP,WHU,0,1,-1,0.0,3.0,1.3,5.89,9.45
2024,2025-04-13,WOLV,TOT,2,2,0,1.0,1.0,2.23,3.55,3.14
2024,2025-04-13,NEW,MANU,0,1,-1,0.0,3.0,1.65,4.21,4.73
2024,2025-04-12,MANC,CRY,1,2,-1,0.0,3.0,1.5,4.7,5.95
2024,2025-04-12,BHA,LEIC,2,2,0,1.0,1.0,1.27,5.89,10.98
2024,2025-04-12,NOTF,EVE,1,0,1,3.0,0.0,2.11,3.33,3.67
2024,2025-04-12,SOU,AVL,0,3,-1,0.0,3.0,5.65,4.42,1.55
2024,2025-04-12,ARS,BRNT,1,0,1,3.0,0.0,1.61,4.16,5.35
2024,2025-04-07,LEIC,NEW,2,2,0,1.0,1.0,6.4,4.44,1.5
2024,2025-04-06,BRNT,CHE,1,0,1,3.0,0.0,3.2,3.73,2.15
2024,2025-04-06,FUL,LIVP,2,2,0,1.0,1.0,4.24,3.7,1.86
2024,2025-04-06,TOT,SOU,1,1,0,1.0,1.0,1.39,5.32,7.12
2024,2025-04-06,MANU,MANC,1,2,-1,0.0,3.0,3.33,3.61,2.13
2024,2025-04-05,EVE,ARS,1,1,0,1.0,1.0,5.15,3.44,1.78
2024,2025-04-05,CRY,BHA,1,5,-1,0.0,3.0,2.43,3.46,2.87
2024,2025-04-05,IPS,WOLV,1,1,0,1.0,1.0,2.74,3.28,2.65
2024,2025-04-05,WHU,BOU,1,2,-1,0.0,3.0,3.04,3.47,2.34
2024,2025-04-05,AVL,NOTF,3,5,-1,0.0,3.0,1.99,3.63,3.72
2024,2025-04-03,CHE,TOT,1,1,0,1.0,1.0,1.64,4.5,4.57
2024,2025-04-02,BOU,IPS,1,2,-1,0.0,3.0,1.38,5.23,7.72
2024,2025-04-02,BHA,AVL,2,1,1,3.0,0.0,2.09,3.81,3.27
2024,2025-04-02,MANC,LEIC,1,0,1,3.0,0.0,1.2,7.61,12.4
2024,2025-04-02,NEW,BRNT,2,1,1,3.0,0.0,1.73,4.31,4.21
2024,2025-04-02,SOU,CRY,1,0,1,3.0,0.0,5.5,4.01,1.62
2024,2025-04-02,LIVP,EVE,0,0,0,1.0,1.0,1.36,5.02,8.78
2024,2025-04-01,ARS,FUL,2,2,0,1.0,1.0,1.48,4.2,7.73
2024,2025-04-01,WOLV,WHU,1,1,0,1.0,1.0,2.57,3.2,2.92
2024,2025-04-01,NOTF,MANU,3,3,0,1.0,1.0,2.32,3.42,3.13
2024,2025-03-16,ARS,CHE,2,2,0,1.0,1.0,1.81,3.74,4.44
2024,2025-03-16,FUL,TOT,2,2,0,1.0,1.0,2.01,3.84,3.48
2024,2025-03-16,LEIC,MANU,0,1,-1,0.0,3.0,4.21,3.76,1.84
2024,2025-03-15,EVE,WHU,0,2,-1,0.0,3.0,2.11,3.27,3.81
2024,2025-03-15,IPS,NOTF,2,5,-1,0.0,3.0,3.8,3.59,1.99
2024,2025-03-15,MANC,BHA,0,1,-1,0.0,3.0,1.66,4.45,4.63
2024,2025-03-15,SOU,WOLV,2,3,-1,0.0,3.0,3.63,3.51,2.06
2024,2025-03-15,BOU,BRNT,3,0,1,3.0,0.0,1.76,4.16,4.25
2024,2025-03-10,WHU,NEW,5,5,0,1.0,1.0,3.21,3.57,2.19
2024,2025-03-09,CHE,LEIC,4,2,1,3.0,0.0,1.2,7.67,12.34
2024,2025-03-09,TOT,BOU,3,0,1,3.0,0.0,2.71,3.88,2.4
2024,2025-03-09,MANU,ARS,1,0,1,3.0,0.0,5.41,3.58,1.72
2024,2025-03-08,NOTF,MANC,1,4,-1,0.0,3.0,3.88,3.89,1.89
2024,2025-03-08,BHA,FUL,2,1,1,3.0,0.0,1.99,3.62,3.77
2024,2025-03-08,CRY,IPS,2,1,1,3.0,0.0,1.48,4.55,6.74
2024,2025-03-08,LIVP,SOU,1,2,-1,0.0,3.0,1.12,9.97,19.5
2024,2025-03-08,BRNT,AVL,1,2,-1,0.0,3.0,2.26,3.8,2.95
2024,2025-03-08,WOLV,EVE,3,1,1,3.0,0.0,2.63,3.14,2.87
2024,2025-02-27,WHU,LEIC,1,1,0,1.0,1.0,1.63,4.15,5.17
2024,2025-02-26,BRNT,EVE,3,1,1,3.0,0.0,2.02,3.68,3.59
2024,2025-02-26,MANU,IPS,3,2,1,3.0,0.0,1.52,4.55,5.83
2024,2025-02-26,NOTF,ARS,0,1,-1,0.0,3.0,3.94,3.48,1.98
2024,2025-02-26,TOT,MANC,0,0,0,1.0,1.0,3.22,4.09,2.04
2024,2025-02-26,LIVP,NEW,0,2,-1,0.0,3.0,1.52,4.77,5.64
2024,2025-02-25,BHA,BOU,2,1,1,3.0,0.0,2.06,3.81,3.43
2024,2025-02-25,CRY,AVL,1,1,0,1.0,1.0,2.55,3.38,2.83
2024,2025-02-25,WOLV,FUL,3,3,0,1.0,1.0,2.71,3.34,2.69
2024,2025-02-25,CHE,SOU,2,1,1,3.0,0.0,1.17,8.55,14.69
2024,2025-02-23,NEW,NOTF,4,2,1,3.0,0.0,1.81,3.96,4.11
2024,2025-02-23,MANC,LIVP,0,1,-1,0.0,3.0,2.9,3.86,2.26
2024,2025-02-22,EVE,MANU,1,2,-1,0.0,3.0,2.55,3.2,2.96
2024,2025-02-22,ARS,WHU,1,1,0,1.0,1.0,1.25,6.2,11.63
2024,2025-02-22,BOU,WOLV,0,1,-1,0.0,3.0,1.56,4.45,5.5
2024,2025-02-22,FUL,CRY,2,1,1,3.0,0.0,2.05,3.48,3.74
2024,2025-02-22,IPS,TOT,1,2,-1,0.0,3.0,3.87,3.89,1.89
2024,2025-02-22,SOU,BHA,7,0,1,3.0,0.0,5.52,4.38,1.57
2024,2025-02-22,AVL,CHE,1,1,0,1.0,1.0,2.62,3.7,2.56
2024,2025-02-21,LEIC,BRNT,0,3,-1,0.0,3.0,3.7,3.86,1.96
2024,2025-02-19,AVL,LIVP,4,1,1,3.0,0.0,3.93,4.0,1.85
2024,2025-02-16,LIVP,WOLV,1,0,1,3.0,0.0,1.19,7.85,12.84
2024,2025-02-16,TOT,MANU,2,0,1,3.0,0.0,2.45,3.73,2.69
2024,2025-02-15,LEIC,ARS,1,0,1,3.0,0.0,9.45,5.29,1.34
2024,2025-02-15,AVL,IPS,2,3,-1,0.0,3.0,1.41,4.96,7.45
2024,2025-02-15,FUL,NOTF,0,2,-1,0.0,3.0,2.22,3.35,3.39
2024,2025-02-15,MANC,NEW,3,0,1,3.0,0.0,1.97,4.07,3.44
2024,2025-02-15,SOU,BOU,4,2,1,3.0,0.0,5.83,4.64,1.52
2024,2025-02-15,WHU,BRNT,1,2,-1,0.0,3.0,2.41,3.64,2.82
2024,2025-02-15,CRY,EVE,1,0,1,3.0,0.0,1.81,3.45,4.94
2024,2025-02-14,BHA,CHE,1,2,-1,0.0,3.0,2.85,3.6,2.43
2024,2025-02-12,EVE,LIVP,4,1,1,3.0,0.0,7.36,4.71,1.44
2024,2025-02-03,CHE,WHU,1,0,1,3.0,0.0,1.36,5.54,7.58
2024,2025-02-02,BRNT,TOT,4,1,1,3.0,0.0,2.11,3.97,3.1
2024,2025-02-02,MANU,CRY,3,0,1,3.0,0.0,2.04,3.48,3.71
2024,2025-02-02,ARS,MANC,0,0,0,1.0,1.0,1.97,3.58,3.83
2024,2025-02-01,NOTF,BHA,1,1,0,1.0,1.0,2.44,3.46,2.89
2024,2025-02-01,BOU,LIVP,3,1,1,3.0,0.0,4.56,4.32,1.68
2024,2025-02-01,EVE,LEIC,0,2,-1,0.0,3.0,1.79,3.67,4.67
2024,2025-02-01,IPS,SOU,1,2,-1,0.0,3.0,1.98,3.67,3.74
2024,2025-02-01,NEW,FUL,2,5,-1,0.0,3.0,1.71,4.07,4.66
2024,2025-02-01,WOLV,AVL,2,1,1,3.0,0.0,3.36,3.58,2.14
2024,2025-01-26,CRY,BRNT,1,1,0,1.0,1.0,2.06,3.68,3.47
2024,2025-01-26,TOT,LEIC,1,0,1,3.0,0.0,1.46,5.21,5.89
2024,2025-01-26,AVL,WHU,1,5,-1,0.0,3.0,1.55,4.39,5.81
2024,2025-01-26,FUL,MANU,4,0,1,3.0,0.0,2.31,3.44,3.1
2024,2025-01-25,BOU,NOTF,4,2,1,3.0,0.0,2.09,3.64,3.42
2024,2025-01-25,BHA,EVE,0,3,-1,0.0,3.0,1.67,3.86,5.39
2024,2025-01-25,LIVP,IPS,4,2,1,3.0,0.0,1.1,11.04,20.87
2024,2025-01-25,SOU,NEW,2,1,1,3.0,0.0,6.82,5.09,1.42
2024,2025-01-25,WOLV,ARS,2,2,0,1.0,1.0,6.85,4.65,1.46
2024,2025-01-25,MANC,CHE,2,1,1,3.0,0.0,2.03,4.03,3.29
2024,2025-01-20,CHE,WOLV,2,2,0,1.0,1.0,1.37,5.51,7.3
2024,2025-01-19,EVE,TOT,3,0,1,3.0,0.0,2.91,3.51,2.41
2024,2025-01-19,MANU,BHA,1,0,1,3.0,0.0,2.09,3.71,3.36
2024,2025-01-19,NOTF,SOU,2,1,1,3.0,0.0,1.39,4.86,8.03
2024,2025-01-19,IPS,MANC,4,2,1,3.0,0.0,7.72,5.36,1.36
2024,2025-01-18,NEW,BOU,1,2,-1,0.0,3.0,1.64,4.3,4.93
2024,2025-01-18,BRNT,LIVP,0,0,0,1.0,1.0,6.43,5.15,1.43
2024,2025-01-18,LEIC,FUL,0,2,-1,0.0,3.0,4.17,3.81,1.84
2024,2025-01-18,WHU,CRY,3,0,1,3.0,0.0,2.62,3.41,2.69
2024,2025-01-18,ARS,AVL,2,0,1,3.0,0.0,1.51,4.35,6.45
2024,2025-01-16,IPS,BHA,1,2,-1,0.0,3.0,3.8,3.73,1.94
2024,2025-01-16,MANU,SOU,3,3,0,1.0,1.0,1.3,5.79,9.4
2024,2025-01-15,EVE,AVL,2,1,1,3.0,0.0,3.2,3.24,2.35
2024,2025-01-15,LEIC,CRY,0,1,-1,0.0,3.0,3.88,3.73,1.92
2024,2025-01-15,NEW,WOLV,4,2,1,3.0,0.0,1.35,5.54,8.08
2024,2025-01-15,ARS,TOT,1,1,0,1.0,1.0,1.4,5.29,6.86
2024,2025-01-14,BRNT,MANC,0,2,-1,0.0,3.0,4.76,4.47,1.64
2024,2025-01-14,CHE,BOU,1,3,-1,0.0,3.0,1.5,4.81,5.92
2024,2025-01-14,WHU,FUL,1,2,-1,0.0,3.0,2.97,3.43,2.41
2024,2025-01-14,NOTF,LIVP,0,0,0,1.0,1.0,5.14,4.16,1.64
2024,2025-01-06,WOLV,NOTF,1,0,1,3.0,0.0,3.22,3.22,2.33
2024,2025-01-05,FUL,IPS,4,2,1,3.0,0.0,1.56,4.34,5.68
2024,2025-01-05,LIVP,MANU,1,1,0,1.0,1.0,1.29,6.05,9.49
2024,2025-01-04,TOT,NEW,1,2,-1,0.0,3.0,2.88,3.94,2.24
2024,2025-01-04,AVL,LEIC,0,1,-1,0.0,3.0,1.32,5.51,9.16
2024,2025-01-04,BOU,EVE,0,3,-1,0.0,3.0,1.75,3.82,4.71
2024,2025-01-04,CRY,CHE,1,2,-1,0.0,3.0,3.65,3.88,1.95
2024,2025-01-04,MANC,WHU,4,1,1,3.0,0.0,1.31,6.09,8.3
2024,2025-01-04,SOU,BRNT,0,1,-1,0.0,3.0,2.78,3.54,2.48
2024,2025-01-04,BHA,ARS,2,1,1,3.0,0.0,4.36,3.83,1.8
2024,2025-01-01,BRNT,ARS,0,0,0,1.0,1.0,6.67,4.8,1.44
2024,2024-12-30,AVL,BHA,2,2,0,1.0,1.0,1.94,3.86,3.61
2024,2024-12-30,IPS,CHE,0,2,-1,0.0,3.0,6.87,5.02,1.41
2024,2024-12-30,MANU,NEW,1,0,1,3.0,0.0,2.7,3.61,2.49
2024,2024-12-29,LEIC,MANC,1,2,-1,0.0,3.0,7.92,5.62,1.34
2024,2024-12-29,CRY,SOU,2,1,1,3.0,0.0,1.61,4.11,5.42
2024,2024-12-29,EVE,NOTF,1,1,0,1.0,1.0,2.64,3.16,2.83
2024,2024-12-29,FUL,BOU,1,1,0,1.0,1.0,2.35,3.58,2.91
2024,2024-12-29,TOT,WOLV,1,1,0,1.0,1.0,1.61,4.77,4.56
2024,2024-12-29,WHU,LIVP,0,1,-1,0.0,3.0,7.04,5.21,1.4
2024,2024-12-27,BHA,BRNT,0,2,-1,0.0,3.0,1.64,4.44,4.89
2024,2024-12-27,ARS,IPS,1,2,-1,0.0,3.0,1.16,8.37,17.31
2024,2024-12-26,MANC,EVE,0,1,-1,0.0,3.0,1.34,5.46,8.59
2024,2024-12-26,BOU,CRY,0,0,0,1.0,1.0,1.9,3.77,3.87
2024,2024-12-26,CHE,FUL,2,0,1,3.0,0.0,1.47,4.88,6.15
2024,2024-12-26,NEW,AVL,0,1,-1,0.0,3.0,1.93,3.91,3.66
2024,2024-12-26,NOTF,TOT,1,3,-1,0.0,3.0,2.35,3.74,2.82
2024,2024-12-26,SOU,WHU,5,1,1,3.0,0.0,3.24,3.56,2.18
2024,2024-12-26,WOLV,MANU,0,1,-1,0.0,3.0,3.8,3.7,1.94
2024,2024-12-26,LIVP,LEIC,1,1,0,1.0,1.0,1.08,12.4,25.35
2024,2024-12-22,EVE,CHE,0,0,0,1.0,1.0,5.18,4.13,1.63
2024,2024-12-22,FUL,SOU,0,1,-1,0.0,3.0,1.42,4.96,7.21
2024,2024-12-22,LEIC,WOLV,2,3,-1,0.0,3.0,2.55,3.56,2.69
2024,2024-12-22,MANU,BOU,0,2,-1,0.0,3.0,1.85,3.88,4.07
2024,2024-12-22,TOT,LIVP,0,0,0,1.0,1.0,4.29,4.33,1.72
2024,2024-12-21,AVL,MANC,2,0,1,3.0,0.0,3.29,3.71,2.12
2024,2024-12-21,BRNT,NOTF,4,3,1,3.0,0.0,2.35,3.52,2.99
2024,2024-12-21,IPS,NEW,0,0,0,1.0,1.0,4.61,3.95,1.74
2024,2024-12-21,WHU,BHA,0,3,-1,0.0,3.0,2.8,3.75,2.38
2024,2024-12-21,CRY,ARS,0,2,-1,0.0,3.0,6.08,4.11,1.57
2024,2024-12-16,BOU,WHU,1,2,-1,0.0,3.0,1.71,4.19,4.43
2024,2024-12-15,BHA,CRY,0,2,-1,0.0,3.0,1.89,3.82,3.9
2024,2024-12-15,MANC,MANU,2,0,1,3.0,0.0,1.58,4.59,5.04
2024,2024-12-15,CHE,BRNT,0,1,-1,0.0,3.0,1.33,5.89,8.08
2024,2024-12-15,SOU,TOT,1,2,-1,0.0,3.0,4.29,4.47,1.69
2024,2024-12-14,ARS,EVE,1,3,-1,0.0,3.0,1.23,6.33,13.36
2024,2024-12-14,LIVP,FUL,0,2,-1,0.0,3.0,1.32,5.75,8.89
2024,2024-12-14,NEW,LEIC,3,2,1,3.0,0.0,1.31,5.83,9.08
2024,2024-12-14,WOLV,IPS,4,1,1,3.0,0.0,1.9,3.83,3.85
2024,2024-12-14,NOTF,AVL,2,0,1,3.0,0.0,2.64,3.39,2.68
2024,2024-12-09,WHU,WOLV,1,1,0,1.0,1.0,1.91,3.85,3.81
2024,2024-12-08,FUL,ARS,3,4,-1,0.0,3.0,5.4,4.24,1.61
2024,2024-12-08,IPS,BOU,2,2,0,1.0,1.0,3.57,3.73,2.02
2024,2024-12-08,LEIC,BHA,2,2,0,1.0,1.0,4.48,4.02,1.75
2024,2024-12-08,TOT,CHE,0,1,-1,0.0,3.0,3.21,4.04,2.07
2024,2024-12-07,AVL,SOU,1,2,-1,0.0,3.0,1.37,5.41,7.78
2024,2024-12-07,BRNT,NEW,2,2,0,1.0,1.0,2.86,3.74,2.36
2024,2024-12-07,CRY,MANC,4,1,1,3.0,0.0,5.39,4.33,1.6
2024,2024-12-07,MANU,NOTF,2,1,1,3.0,0.0,1.67,4.05,5.12
2024,2024-12-05,FUL,BHA,2,1,1,3.0,0.0,2.33,3.65,2.92
2024,2024-12-05,BOU,TOT,4,2,1,3.0,0.0,2.65,3.92,2.42
2024,2024-12-04,EVE,WOLV,2,1,1,3.0,0.0,2.14,3.46,3.51
2024,2024-12-04,MANC,NOTF,1,3,-1,0.0,3.0,1.37,5.21,8.25
2024,2024-12-04,NEW,LIVP,4,6,-1,0.0,3.0,4.27,4.04,1.78
2024,2024-12-04,SOU,CHE,2,2,0,1.0,1.0,8.39,5.64,1.34
2024,2024-12-04,ARS,MANU,0,2,-1,0.0,3.0,1.46,4.73,6.92
2024,2024-12-04,AVL,BRNT,1,3,-1,0.0,3.0,1.8,4.01,4.24
2024,2024-12-03,IPS,CRY,0,3,-1,0.0,3.0,3.09,3.37,2.38
2024,2024-12-03,LEIC,WHU,1,0,1,3.0,0.0,2.9,3.44,2.47
2024,2024-12-01,CHE,AVL,2,2,0,1.0,1.0,1.71,4.21,4.51
2024,2024-12-01,MANU,EVE,2,2,0,1.0,1.0,1.54,4.33,6.08
2024,2024-12-01,TOT,FUL,1,0,1,3.0,0.0,1.72,4.35,4.24
2024,2024-12-01,LIVP,MANC,3,5,-1,0.0,3.0,2.09,3.7,3.37
2024,2024-11-30,BRNT,LEIC,2,0,1,3.0,0.0,1.66,4.24,4.87
2024,2024-11-30,CRY,NEW,2,1,1,3.0,0.0,3.04,3.56,2.3
2024,2024-11-30,NOTF,IPS,4,0,1,3.0,0.0,1.75,3.82,4.79
2024,2024-11-30,WOLV,BOU,0,0,0,1.0,1.0,2.81,3.61,2.44
2024,2024-11-30,WHU,ARS,2,2,0,1.0,1.0,7.09,4.68,1.46
2024,2024-11-29,BHA,SOU,2,1,1,3.0,0.0,1.39,5.29,7.57
2024,2024-11-25,NEW,WHU,3,1,1,3.0,0.0,1.5,4.57,6.21
2024,2024-11-24,SOU,LIVP,0,2,-1,0.0,3.0,10.4,5.96,1.28
2024,2024-11-24,IPS,MANU,1,2,-1,0.0,3.0,5.06,4.22,1.63
2024,2024-11-23,LEIC,CHE,1,2,-1,0.0,3.0,6.75,4.81,1.46
2024,2024-11-23,ARS,NOTF,0,1,-1,0.0,3.0,1.37,4.97,8.9
2024,2024-11-23,AVL,CRY,1,2,-1,0.0,3.0,1.63,4.11,5.45
2024,2024-11-23,BOU,BHA,1,1,0,1.0,1.0,2.41,3.62,2.86
2024,2024-11-23,EVE,BRNT,1,1,0,1.0,1.0,2.46,3.41,2.94
2024,2024-11-23,FUL,WOLV,0,2,-1,0.0,3.0,1.65,4.09,5.23
2024,2024-11-23,MANC,TOT,1,1,0,1.0,1.0,1.49,5.01,5.92
2024,2024-11-10,MANU,LEIC,2,1,1,3.0,0.0,1.39,5.35,7.46
2024,2024-11-10,NOTF,NEW,2,2,0,1.0,1.0,2.69,3.31,2.72
2024,2024-11-10,TOT,IPS,2,1,1,3.0,0.0,1.26,6.76,9.98
2024,2024-11-10,CHE,ARS,1,0,1,3.0,0.0,2.75,3.49,2.53
2024,2024-11-09,BRNT,BOU,1,3,-1,0.0,3.0,2.53,3.59,2.72
2024,2024-11-09,CRY,FUL,0,0,0,1.0,1.0,2.7,3.48,2.61
2024,2024-11-09,WHU,EVE,2,1,1,3.0,0.0,2.18,3.47,3.38
2024,2024-11-09,WOLV,SOU,4,0,1,3.0,0.0,1.96,3.84,3.67
2024,2024-11-09,BHA,MANC,3,2,1,3.0,0.0,4.34,4.17,1.75
2024,2024-11-09,LIVP,AVL,2,1,1,3.0,0.0,1.42,5.26,6.7
2024,2024-11-04,FUL,BRNT,1,0,1,3.0,0.0,2.03,3.73,3.52
2024,2024-11-03,TOT,AVL,2,0,1,3.0,0.0,1.93,4.07,3.55
2024,2024-11-03,MANU,CHE,0,1,-1,0.0,3.0,2.58,3.78,2.56
2024,2024-11-02,NEW,ARS,3,1,1,3.0,0.0,3.77,3.69,1.98
2024,2024-11-02,BOU,MANC,1,2,-1,0.0,3.0,5.32,4.44,1.59
2024,2024-11-02,IPS,LEIC,3,2,1,3.0,0.0,2.27,3.61,3.09
2024,2024-11-02,LIVP,BHA,1,0,1,3.0,0.0,1.39,5.4,7.12
2024,2024-11-02,NOTF,WHU,0,1,-1,0.0,3.0,2.15,3.52,3.43
2024,2024-11-02,SOU,EVE,1,1,0,1.0,1.0,2.65,3.48,2.66
2024,2024-11-02,WOLV,CRY,1,1,0,1.0,1.0,2.53,3.4,2.85
2024,2024-10-27,CHE,NEW,2,0,1,3.0,0.0,1.76,4.26,4.15
2024,2024-10-27,CRY,TOT,5,2,1,3.0,0.0,3.97,3.97,1.85
2024,2024-10-27,WHU,MANU,1,1,0,1.0,1.0,2.89,3.71,2.33
2024,2024-10-27,ARS,LIVP,4,3,1,3.0,0.0,2.49,3.37,2.89
2024,2024-10-26,AVL,BOU,1,0,1,3.0,0.0,1.86,3.97,3.97
2024,2024-10-26,BRNT,IPS,5,2,1,3.0,0.0,1.67,4.27,4.86
2024,2024-10-26,BHA,WOLV,2,1,1,3.0,0.0,1.64,4.32,4.94
2024,2024-10-26,MANC,SOU,3,1,1,3.0,0.0,1.11,10.94,21.04
2024,2024-10-26,EVE,FUL,1,2,-1,0.0,3.0,2.76,3.37,2.6
2024,2024-10-25,LEIC,NOTF,1,1,0,1.0,1.0,3.09,3.32,2.41
2024,2024-10-21,NOTF,CRY,2,2,0,1.0,1.0,2.36,3.31,3.11
2024,2024-10-20,WOLV,MANC,4,1,1,3.0,0.0,8.88,5.85,1.31
2024,2024-10-20,LIVP,CHE,1,1,0,1.0,1.0,1.63,4.39,4.89
2024,2024-10-19,TOT,WHU,1,0,1,3.0,0.0,1.5,4.91,5.73
2024,2024-10-19,FUL,AVL,2,1,1,3.0,0.0,2.44,3.5,2.89
2024,2024-10-19,IPS,EVE,1,0,1,3.0,0.0,2.4,3.42,3.01
2024,2024-10-19,MANU,BRNT,1,0,1,3.0,0.0,1.71,4.28,4.48
2024,2024-10-19,NEW,BHA,2,1,1,3.0,0.0,2.01,3.88,3.51
2024,2024-10-19,SOU,LEIC,3,1,1,3.0,0.0,2.33,3.54,3.03
