season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
2024,2025-02-08,Las Palmas,Villarreal,1.0,2.0,-1,0.0,3.0,4.51,4.04,1.73
2024,2025-02-08,Real Madrid,Ath Madrid,1.0,1.0,0,1.0,1.0,1.88,3.68,4.13
2024,2025-02-07,Vallecano,Valladolid,1.0,0.0,1,3.0,0.0,1.49,4.25,7.3
2024,2025-02-03,Girona,Las Palmas,2.0,1.0,1,3.0,0.0,1.62,4.1,5.29
2024,2025-02-02,Barcelona,Alaves,1.0,0.0,1,3.0,0.0,1.19,7.52,13.89
2024,2025-02-02,Valencia,Celta,2.0,1.0,1,3.0,0.0,2.37,3.13,3.24
2024,2025-02-02,Osasuna,Sociedad,2.0,1.0,1,3.0,0.0,3.02,2.97,2.6
2024,2025-02-02,Betis,Ath Bilbao,2.0,2.0,0,1.0,1.0,2.98,3.26,2.46
2024,2025-02-01,Getafe,Sevilla,0.0,0.0,0,1.0,1.0,2.49,2.92,3.3
2024,2025-02-01,Villarreal,Valladolid,5.0,1.0,1,3.0,0.0,1.23,6.59,11.97
2024,2025-02-01,Ath Madrid,Mallorca,2.0,0.0,1,3.0,0.0,1.41,4.34,8.9
2024,2025-02-01,Espanol,Real Madrid,1.0,0.0,1,3.0,0.0,9.57,5.49,1.31
2024,2025-01-31,Leganes,Vallecano,0.0,1.0,-1,0.0,3.0,3.23,2.99,2.48
2024,2025-01-27,Alaves,Celta,1.0,1.0,0,1.0,1.0,2.66,3.1,2.85
2024,2025-01-26,Vallecano,Girona,2.0,1.0,1,3.0,0.0,2.72,3.06,2.82
2024,2025-01-26,Sociedad,Getafe,0.0,3.0,-1,0.0,3.0,1.76,3.21,5.81
2024,2025-01-26,Ath Bilbao,Leganes,0.0,0.0,0,1.0,1.0,1.38,4.67,9.14
2024,2025-01-26,Barcelona,Valencia,7.0,1.0,1,3.0,0.0,1.2,7.06,12.73
2024,2025-01-25,Mallorca,Betis,0.0,1.0,-1,0.0,3.0,2.3,3.05,3.48
2024,2025-01-25,Ath Madrid,Villarreal,1.0,1.0,0,1.0,1.0,1.7,4.09,4.61
2024,2025-01-25,Sevilla,Espanol,1.0,1.0,0,1.0,1.0,1.71,3.75,5.06
2024,2025-01-25,Valladolid,Real Madrid,0.0,3.0,-1,0.0,3.0,10.64,6.31,1.25
2024,2025-01-24,Las Palmas,Osasuna,1.0,1.0,0,1.0,1.0,2.52,3.13,3.04
2024,2025-01-20,Villarreal,Mallorca,4.0,0.0,1,3.0,0.0,1.73,3.68,5.04
2024,2025-01-19,Celta,Ath Bilbao,1.0,2.0,-1,0.0,3.0,2.83,3.14,2.64
2024,2025-01-19,Real Madrid,Las Palmas,4.0,1.0,1,3.0,0.0,1.15,8.44,16.41
2024,2025-01-19,Osasuna,Vallecano,1.0,1.0,0,1.0,1.0,2.18,3.11,3.68
2024,2025-01-19,Valencia,Sociedad,1.0,0.0,1,3.0,0.0,3.1,3.05,2.51
2024,2025-01-18,Girona,Sevilla,1.0,2.0,-1,0.0,3.0,1.94,3.55,3.96
2024,2025-01-18,Leganes,Ath Madrid,1.0,0.0,1,3.0,0.0,7.03,4.15,1.5
2024,2025-01-18,Betis,Alaves,1.0,3.0,-1,0.0,3.0,1.75,3.68,4.81
2024,2025-01-18,Getafe,Barcelona,1.0,1.0,0,1.0,1.0,6.51,4.35,1.5
2024,2025-01-17,Espanol,Valladolid,2.0,1.0,1,3.0,0.0,1.81,3.36,5.12
2024,2025-01-13,Sociedad,Villarreal,1.0,0.0,1,3.0,0.0,1.94,3.48,4.0
2024,2025-01-12,Las Palmas,Getafe,1.0,2.0,-1,0.0,3.0,2.49,2.93,3.24
2024,2025-01-12,Ath Madrid,Osasuna,1.0,0.0,1,3.0,0.0,1.31,5.3,10.29
2024,2025-01-11,Alaves,Girona,0.0,1.0,-1,0.0,3.0,2.77,3.13,2.7
2024,2025-01-11,Valladolid,Betis,1.0,0.0,1,3.0,0.0,4.48,3.47,1.85
2024,2025-01-11,Espanol,Leganes,1.0,1.0,0,1.0,1.0,2.09,3.03,4.07
2024,2025-01-11,Sevilla,Valencia,1.0,1.0,0,1.0,1.0,2.0,3.42,3.85
2024,2025-01-10,Vallecano,Celta,2.0,1.0,1,3.0,0.0,2.81,3.07,2.74
2024,2025-01-03,Valencia,Real Madrid,1.0,2.0,-1,0.0,3.0,7.11,4.67,1.44
2024,2024-12-22,Valencia,Alaves,2.0,2.0,0,1.0,1.0,2.28,3.04,3.52
2024,2024-12-22,Real Madrid,Sevilla,4.0,2.0,1,3.0,0.0,1.34,5.53,8.21
2024,2024-12-22,Las Palmas,Espanol,1.0,0.0,1,3.0,0.0,1.84,3.54,4.45
2024,2024-12-22,Leganes,Villarreal,2.0,5.0,-1,0.0,3.0,4.1,3.47,1.94
2024,2024-12-22,Betis,Vallecano,1.0,1.0,0,1.0,1.0,1.8,3.54,4.69
2024,2024-12-21,Getafe,Mallorca,0.0,1.0,-1,0.0,3.0,2.31,2.76,3.93
2024,2024-12-21,Celta,Sociedad,2.0,0.0,1,3.0,0.0,2.92,3.11,2.6
2024,2024-12-21,Osasuna,Ath Bilbao,1.0,2.0,-1,0.0,3.0,3.76,3.2,2.12
2024,2024-12-21,Barcelona,Ath Madrid,1.0,2.0,-1,0.0,3.0,1.89,3.88,3.85
2024,2024-12-20,Girona,Valladolid,3.0,0.0,1,3.0,0.0,1.39,4.83,8.26
2024,2024-12-18,Espanol,Valencia,1.0,1.0,0,1.0,1.0,2.65,2.95,3.02
2024,2024-12-18,Villarreal,Vallecano,1.0,1.0,0,1.0,1.0,1.83,3.65,4.4
2024,2024-12-15,Ath Madrid,Getafe,1.0,0.0,1,3.0,0.0,1.4,4.3,9.61
2024,2024-12-15,Alaves,Ath Bilbao,1.0,1.0,0,1.0,1.0,3.66,3.15,2.17
2024,2024-12-15,Sociedad,Las Palmas,0.0,0.0,0,1.0,1.0,1.42,4.31,8.55
2024,2024-12-15,Villarreal,Betis,1.0,2.0,-1,0.0,3.0,1.79,3.89,4.3
2024,2024-12-15,Barcelona,Leganes,0.0,1.0,-1,0.0,3.0,1.13,8.85,18.38
2024,2024-12-14,Espanol,Osasuna,0.0,0.0,0,1.0,1.0,2.82,3.14,2.66
2024,2024-12-14,Mallorca,Girona,2.0,1.0,1,3.0,0.0,2.36,3.05,3.37
2024,2024-12-14,Sevilla,Celta,1.0,0.0,1,3.0,0.0,2.27,3.31,3.28
2024,2024-12-14,Vallecano,Real Madrid,3.0,3.0,0,1.0,1.0,5.79,4.01,1.6
2024,2024-12-13,Valladolid,Valencia,1.0,0.0,1,3.0,0.0,3.23,3.05,2.44
2024,2024-12-09,Getafe,Espanol,1.0,0.0,1,3.0,0.0,1.8,3.17,5.61
2024,2024-12-08,Leganes,Sociedad,0.0,3.0,-1,0.0,3.0,4.61,3.15,1.94
2024,2024-12-08,Ath Bilbao,Villarreal,2.0,0.0,1,3.0,0.0,1.96,3.7,3.72
2024,2024-12-08,Osasuna,Alaves,2.0,2.0,0,1.0,1.0,2.08,3.35,3.72
2024,2024-12-08,Ath Madrid,Sevilla,4.0,3.0,1,3.0,0.0,1.38,4.84,8.57
2024,2024-12-07,Las Palmas,Valladolid,2.0,1.0,1,3.0,0.0,1.8,3.65,4.64
2024,2024-12-07,Betis,Barcelona,2.0,2.0,0,1.0,1.0,5.11,4.5,1.6
2024,2024-12-07,Valencia,Vallecano,0.0,1.0,-1,0.0,3.0,2.25,2.98,3.81
2024,2024-12-07,Girona,Real Madrid,0.0,3.0,-1,0.0,3.0,4.56,4.01,1.73
2024,2024-12-06,Celta,Mallorca,2.0,0.0,1,3.0,0.0,1.89,3.36,4.62
2024,2024-12-04,Ath Bilbao,Real Madrid,2.0,1.0,1,3.0,0.0,3.14,3.5,2.28
2024,2024-12-03,Mallorca,Barcelona,1.0,5.0,-1,0.0,3.0,6.11,4.38,1.53
2024,2024-12-02,Sevilla,Osasuna,1.0,1.0,0,1.0,1.0,2.14,3.36,3.52
2024,2024-12-01,Villarreal,Girona,2.0,2.0,0,1.0,1.0,1.86,3.84,4.0
2024,2024-12-01,Real Madrid,Getafe,2.0,0.0,1,3.0,0.0,1.36,4.75,9.5
2024,2024-12-01,Vallecano,Ath Bilbao,1.0,2.0,-1,0.0,3.0,2.84,3.08,2.69
2024,2024-12-01,Sociedad,Betis,2.0,0.0,1,3.0,0.0,1.79,3.58,4.78
2024,2024-11-30,Barcelona,Las Palmas,1.0,2.0,-1,0.0,3.0,1.16,8.92,14.85
2024,2024-11-30,Alaves,Leganes,1.0,1.0,0,1.0,1.0,1.83,3.27,5.19
2024,2024-11-30,Espanol,Celta,3.0,1.0,1,3.0,0.0,3.31,3.33,2.26
2024,2024-11-30,Valladolid,Ath Madrid,0.0,5.0,-1,0.0,3.0,6.33,4.07,1.56
2024,2024-11-29,Mallorca,Valencia,2.0,1.0,1,3.0,0.0,2.04,2.94,4.67
2024,2024-11-24,Osasuna,Villarreal,2.0,2.0,0,1.0,1.0,2.59,3.45,2.7
2024,2024-11-24,Sevilla,Vallecano,1.0,0.0,1,3.0,0.0,2.32,3.23,3.28
2024,2024-11-24,Leganes,Real Madrid,0.0,3.0,-1,0.0,3.0,8.26,4.66,1.4
2024,2024-11-24,Ath Bilbao,Sociedad,1.0,0.0,1,3.0,0.0,2.25,3.04,3.65
2024,2024-11-23,Valencia,Betis,4.0,2.0,1,3.0,0.0,2.97,3.06,2.63
2024,2024-11-23,Ath Madrid,Alaves,2.0,1.0,1,3.0,0.0,1.36,4.86,9.9
2024,2024-11-23,Girona,Espanol,4.0,1.0,1,3.0,0.0,1.67,3.91,5.3
2024,2024-11-23,Las Palmas,Mallorca,2.0,3.0,-1,0.0,3.0,2.96,2.94,2.72
2024,2024-11-23,Celta,Barcelona,2.0,2.0,0,1.0,1.0,4.58,4.44,1.67
2024,2024-11-22,Getafe,Valladolid,2.0,0.0,1,3.0,0.0,1.67,3.44,6.48
2024,2024-11-10,Betis,Celta,2.0,2.0,0,1.0,1.0,2.0,3.54,3.77
2024,2024-11-10,Mallorca,Ath Madrid,0.0,1.0,-1,0.0,3.0,3.74,3.02,2.24
2024,2024-11-10,Getafe,Girona,0.0,1.0,-1,0.0,3.0,2.46,3.1,3.15
2024,2024-11-10,Valladolid,Ath Bilbao,1.0,1.0,0,1.0,1.0,4.53,3.42,1.87
2024,2024-11-10,Sociedad,Barcelona,1.0,0.0,1,3.0,0.0,4.75,4.1,1.68
2024,2024-11-09,Real Madrid,Osasuna,4.0,0.0,1,3.0,0.0,1.19,7.32,13.91
2024,2024-11-09,Villarreal,Alaves,3.0,0.0,1,3.0,0.0,1.63,4.14,5.27
2024,2024-11-09,Leganes,Sevilla,1.0,0.0,1,3.0,0.0,2.92,3.06,2.66
2024,2024-11-08,Vallecano,Las Palmas,1.0,3.0,-1,0.0,3.0,1.88,3.43,4.56
2024,2024-11-04,Celta,Getafe,1.0,0.0,1,3.0,0.0,1.96,3.27,4.36
2024,2024-11-03,Ath Madrid,Las Palmas,2.0,0.0,1,3.0,0.0,1.27,5.92,11.1
2024,2024-11-03,Barcelona,Espanol,3.0,1.0,1,3.0,0.0,1.12,10.76,17.94
2024,2024-11-03,Sevilla,Sociedad,0.0,2.0,-1,0.0,3.0,2.94,3.05,2.64
2024,2024-11-03,Ath Bilbao,Betis,1.0,1.0,0,1.0,1.0,1.93,3.5,4.09
